Time,ChannelA,ChannelB
-5.002943778000,-0.003300003850,-0.014731355753
-5.000002600000,-0.003300003850,-0.013662644367
-4.997061422000,-0.003300003850,-0.002988946260
-4.994120244000,-0.003300003850,-0.019290700097
-4.991179066000,-0.003300003850,-0.013357105110
-4.988237888000,-0.003300003850,-0.008395142947
-4.985296710000,-0.003300003850,-0.015651814885
-4.982355532000,-0.003300003850,-0.012581109093
-4.979414354000,-0.003300003850,-0.006245250250
-4.976473176000,-0.003300003850,-0.018471596091
-4.973531998000,-0.003300003850,-0.008583242093
-4.970590820000,-0.003300003850,-0.013795107573
-4.967649642000,-0.003300003850,-0.012271716868
-4.964708464000,-0.003300003850,-0.008207548633
-4.961767286000,-0.003300003850,-0.012981991917
-4.958826108000,-0.003300003850,-0.017507350059
-4.955884930000,-0.003300003850,-0.007220910122
-4.952943752000,-0.003300003850,-0.013247927993
-4.950002574000,-0.003300003850,-0.015324364771
-4.947061396000,-0.003300003850,-0.002408975828
-4.944120218000,-0.003300003850,-0.019300106214
-4.941179040000,-0.003300003850,-0.019093142609
-4.938237862000,-0.003300003850,-0.004822495142
-4.935296684000,-0.003300003850,-0.013475769583
-4.932355506000,-0.003300003850,-0.012017119197
-4.929414328000,-0.003300003850,-0.005847106284
-4.926473150000,-0.003300003850,-0.019085227776
-4.923531972000,-0.003300003850,-0.009042488108
-4.920590794000,-0.003300003850,-0.012647961582
-4.917649616000,-0.003300003850,-0.015190410280
-4.914708438000,-0.003300003850,-0.008690098145
-4.911767260000,-0.003300003850,-0.014529568123
-4.908826082000,-0.003300003850,-0.013003264482
-4.905884904000,-0.003300003850,-0.008069630923
-4.902943726000,-0.003300003850,-0.016433625171
-4.900002548000,-0.003300003850,-0.012363561429
-4.897061370000,-0.003300003850,-0.003122233445
-4.894120192000,-0.003300003850,-0.017575595186
-4.891179014000,-0.003300003850,-0.014373343009
-4.888237836000,-0.003300003850,-0.008224295120
-4.885296658000,-0.003300003850,-0.015304479042
-4.882355480000,-0.003300003850,-0.012155535936
-4.879414302000,-0.003300003850,-0.006404719053
-4.876473124000,-0.003300003850,-0.017360896630
-4.873531946000,-0.003300003850,-0.010451496706
-4.870590768000,-0.003300003850,-0.011760368737
