Time,ChannelA,ChannelB
-4.29838721200000,-0.15593333507000,-0.00026666666963
-4.29697233800000,-0.15626666840000,-0.00026666666963
-4.29555746400000,-0.15640000174000,-0.00053333333926
-4.29414259000000,-0.15633333507000,-0.00053333333926
-4.29272771600000,-0.15606666840000,-0.00026666666963
-4.29131284200000,-0.15560000173000,-0.00053333333926
-4.28989796800000,-0.15493333506000,-0.00026666666963
-4.28848309400000,-0.15406666838000,-0.00026666666963
-4.28706822000000,-0.15303333503000,-0.00080000000889
-4.28565334600000,-0.15180000169000,-0.00053333333926
-4.28423847200000,-0.15036666834000,-0.00026666666963
-4.28282359800000,-0.14876666832000,-0.00080000000889
-4.28140872400000,-0.14696666830000,-0.00053333333926
-4.27999385000000,-0.14500000161000,-0.00026666666963
-4.27857897600000,-0.14280000159000,-0.00026666666963
-4.27716410200000,-0.14050000156000,-0.00026666666963
-4.27574922800000,-0.13796666820000,-0.00053333333926
-4.27433435400000,-0.13526666817000,-0.00053333333926
-4.27291948000000,-0.13243333481000,-0.00026666666963
-4.27150460600000,-0.12940000144000,-0.00026666666963
-4.27008973200000,-0.12626666807000,-0.00026666666963
-4.26867485800000,-0.12293333470000,-0.00053333333926
-4.26725998400000,-0.11943333466000,-0.00053333333926
-4.26584511000000,-0.11583333462000,-0.00053333333926
-4.26443023600000,-0.11206666791000,-0.00053333333926
-4.26301536200000,-0.10820000120000,-0.00026666666963
-4.26160048800000,-0.10413333449000,-0.00053333333926
-4.26018561400000,-0.10000000111000,-0.00053333333926
-4.25877074000000,-0.09573333439800,-0.00053333333926
-4.25735586600000,-0.09133333434900,-0.00106666667850
-4.25594099200000,-0.08686666763200,-0.00026666666963
-4.25452611800000,-0.08226666758100,-0.00053333333926
-4.25311124400000,-0.07756666752900,-0.00080000000889
-4.25169637000000,-0.07280000080900,-0.00026666666963
-4.25028149600000,-0.06793333408900,-0.00080000000889
-4.24886662200000,-0.06300000070000,-0.00053333333926
-4.24745174800000,-0.05800000064500,-0.00080000000889
-4.24603687400000,-0.05290000058800,-0.00080000000889
-4.24462200000000,-0.04776666719800,-0.00080000000889
-4.24320712600000,-0.04256666714000,-0.00133333334820
-4.24179225200000,-0.03736666708200,-0.00106666667850
-4.24037737800000,-0.03206666702300,-0.00080000000889
-4.23896250400000,-0.02676666696400,-0.00160000001780
-4.23754763000000,-0.02146666690500,-0.00186666668740
-4.23613275600000,-0.01610000017900,-0.00216666669080
-4.23471788200000,-0.01073333345300,-0.00403333337820
-4.23330300800000,-0.00540000006000,-0.00726666674750
-4.23188813400000,-0.00003333333370,-0.01156666679500
-4.23047326000000,0.00533333339260,-0.02043333356100
-4.22905838600000,0.01066666678500,-0.04836666720400
-4.22764351200000,0.01596666684400,-0.00616666673520
-4.22622863800000,0.02126666690300,-0.00270000003000
-4.22481376400000,0.02650000029500,-0.00186666668740
-4.22339889000000,0.03170000035200,-0.00133333334820
-4.22198401600000,0.03683333374300,-0.00133333334820
-4.22056914200000,0.04193333380000,-0.00133333334820
-4.21915426800000,0.04700000052300,-0.00080000000889
-4.21773939400000,0.05196666724400,-0.00080000000889
-4.21632452000000,0.05686666729900,-0.00053333333926
-4.21490964600000,0.06166666735200,-0.00053333333926
-4.21349477200000,0.06640000073800,-0.00026666666963
-4.21207989800000,0.07103333412300,-0.00080000000889
-4.21066502400000,0.07556666750700,-0.00053333333926
-4.20925015000000,0.08003333422300,-0.00080000000889
-4.20783527600000,0.08433333427100,-0.00106666667850
-4.20642040200000,0.08856666765100,-0.00026666666963
-4.20500552800000,0.09266666769700,-0.00053333333926
-4.20359065400000,0.09663333440800,-0.00106666667850
-4.20217578000000,0.10046666778000,-0.00106666667850
-4.20076090600000,0.10416666782000,-0.00026666666963
-4.19934603200000,0.10773333453000,-0.00080000000889
-4.19793115800000,0.11116666790000,-0.00053333333926
-4.19651628400000,0.11446666794000,-0.00080000000889
-4.19510141000000,0.11760000131000,-0.00080000000889
-4.19368653600000,0.12056666801000,0.00000000000000
-4.19227166200000,0.12336666804000,0.00000000000000
-4.19085678800000,0.12603333473000,-0.00053333333926
-4.18944191400000,0.12853333476000,-0.00026666666963
-4.18802704000000,0.13086666812000,-0.00026666666963
-4.18661216600000,0.13303333481000,-0.00053333333926
-4.18519729200000,0.13500000150000,-0.00080000000889
-4.18378241800000,0.13683333485000,-0.00080000000889
-4.18236754400000,0.13846666821000,-0.00026666666963
-4.18095267000000,0.13993333489000,-0.00053333333926
-4.17953779600000,0.14120000157000,-0.00053333333926
-4.17812292200000,0.14233333492000,-0.00026666666963
-4.17670804800000,0.14323333493000,-0.00053333333926
-4.17529317400000,0.14396666827000,-0.00053333333926
-4.17387830000000,0.14450000161000,-0.00026666666963
-4.17246342600000,0.14486666828000,-0.00026666666963
-4.17104855200000,0.14506666828000,-0.00026666666963
-4.16963367800000,0.14506666828000,-0.00053333333926
-4.16821880400000,0.14486666828000,-0.00026666666963
-4.16680393000000,0.14450000161000,-0.00026666666963
-4.16538905600000,0.14396666827000,-0.00080000000889
-4.16397418200000,0.14323333493000,-0.00053333333926
-4.16255930800000,0.14233333492000,-0.00026666666963
-4.16114443400000,0.14126666824000,0.00000000000000
-4.15972956000000,0.14000000156000,-0.00026666666963
-4.15831468600000,0.13856666821000,-0.00026666666963
-4.15689981200000,0.13693333486000,-0.00053333333926
-4.15548493800000,0.13516666817000,0.00000000000000
-4.15407006400000,0.13320000148000,-0.00026666666963
-4.15265519000000,0.13110000146000,-0.00026666666963
-4.15124031600000,0.12880000143000,-0.00026666666963
-4.14982544200000,0.12640000141000,-0.00026666666963
-4.14841056800000,0.12380000138000,-0.00026666666963
-4.14699569400000,0.12106666801000,0.00000000000000
-4.14558082000000,0.11816666798000,-0.00026666666963
-4.14416594600000,0.11513333461000,-0.00053333333926
-4.14275107200000,0.11196666791000,-0.00026666666963
-4.14133619800000,0.10863333454000,-0.00026666666963
-4.13992132400000,0.10520000117000,-0.00026666666963
-4.13850645000000,0.10163333446000,-0.00026666666963
-4.13709157600000,0.09793333442200,-0.00026666666963
-4.13567670200000,0.09413333438000,0.00000000000000
-4.13426182800000,0.09020000100300,-0.00026666666963
-4.13284695400000,0.08616666762500,-0.00026666666963
-4.13143208000000,0.08203333424500,0.00000000000000
-4.13001720600000,0.07783333419900,-0.00026666666963
-4.12860233200000,0.07350000081700,-0.00026666666963
-4.12718745800000,0.06910000076800,-0.00026666666963
-4.12577258400000,0.06460000071800,0.00000000000000
-4.12435771000000,0.06003333400100,-0.00026666666963
-4.12294283600000,0.05543333395000,0.00000000000000
-4.12152796200000,0.05073333389700,0.00000000000000
-4.12011308800000,0.04596666717800,0.00000000000000
-4.11869821400000,0.04120000045800,0.00000000000000
-4.11728334000000,0.03633333373700,0.00053333333926
-4.11586846600000,0.03146666701700,0.00053333333926
-4.11445359200000,0.02656666696200,0.00053333333926
-4.11303871800000,0.02163333357400,0.00080000000889
-4.11162384400000,0.01666666685200,0.00133333334820
-4.11020897000000,0.01170000013000,0.00456666671740
-4.10879409600000,0.00673333340820,0.00616666673520
-4.10737922200000,0.00176666668630,0.01130000012600
-4.10596434800000,-0.00323333336930,0.02123333356900
-4.10454947400000,-0.00816666675750,0.04946666721700
-4.10313460000000,-0.01310000014600,0.00296666669960
-4.10171972600000,-0.01800000020000,0.00133333334820
-4.10030485200000,-0.02290000025500,0.00080000000889
-4.09888997800000,-0.02773333364200,0.00053333333926
-4.09747510400000,-0.03253333369500,0.00026666666963
-4.09606023000000,-0.03726666708100,0.00000000000000
-4.09464535600000,-0.04196666713300,0.00026666666963
-4.09323048200000,-0.04660000051800,0.00000000000000
-4.09181560800000,-0.05116666723600,-0.00026666666963
-4.09040073400000,-0.05566666728600,-0.00026666666963
-4.08898586000000,-0.06006666733400,0.00000000000000
-4.08757098600000,-0.06443333405000,0.00000000000000
-4.08615611200000,-0.06866666743000,-0.00026666666963
-4.08474123800000,-0.07280000080900,-0.00026666666963
-4.08332636400000,-0.07686666752100,-0.00053333333926
