amplitude [Vpp],frequency [Hz],reflection/transmission
2.592777777777777,1580666.6666666667,0.9548123762122803
2.592777777777777,1581333.3333333333,0.9539896888873532
2.592777777777777,1582000.0,0.9598771301728666
2.592777777777777,1582666.6666666667,0.9481599635076746
2.592777777777777,1583333.3333333333,0.948264393432161
2.592777777777777,1584000.0,0.9483688463629133
2.592777777777777,1584666.6666666667,0.9484727148227267
2.592777777777777,1585333.3333333333,0.9545389465829857
2.592777777777777,1586000.0,0.9537164780033208
2.592777777777777,1586666.6666666667,0.9480755863605873
2.592777777777777,1587333.3333333333,0.9423500063476031
2.592777777777777,1588000.0,0.9481650556689178
2.592777777777777,1588666.6666666667,0.9367232371199298
2.592777777777777,1589333.3333333333,0.941608669747094
2.592777777777777,1590000.0,0.9419222926272188
2.592777777777777,1590666.6666666667,0.9357708611118765
2.592777777777777,1591333.3333333333,0.9351782506539899
2.592777777777777,1592000.0,0.929853665936986
2.592777777777777,1592666.6666666667,0.9178787700216143
2.592777777777777,1593333.3333333333,0.9231082213057816
2.592777777777777,1594000.0,0.9118563252192232
2.592777777777777,1594666.6666666667,0.9121595070083248
2.592777777777777,1595333.3333333333,0.9056321522745789
2.592777777777777,1596000.0,0.8992371403361461
2.592777777777777,1596666.6666666667,0.8818385176634493
2.592777777777777,1597333.3333333333,0.8760589114528113
2.592777777777777,1598000.0,0.8629934190446571
2.592777777777777,1598666.6666666667,0.8453707893266619
2.592777777777777,1599333.3333333333,0.8214925837637169
2.592777777777777,1600000.0,0.7873565736550913
2.592777777777777,1600666.6666666667,0.7241944636840446
2.592777777777777,1601333.3333333333,0.6367027668247491
2.592777777777777,1602000.0,0.5074649791736521
2.592777777777777,1602666.6666666667,0.39387422821983953
2.592777777777777,1603333.3333333333,0.3306186526878307
2.592777777777777,1604000.0,0.3134632221976753
2.592777777777777,1604666.6666666667,0.32837974720727464
2.592777777777777,1605333.3333333333,0.3622575722625406
2.592777777777777,1606000.0,0.40405131523099264
2.592777777777777,1606666.6666666667,0.4442066428931078
2.592777777777777,1607333.3333333333,0.4890584555019397
2.592777777777777,1608000.0,0.5236785418153733
2.592777777777777,1608666.6666666667,0.5569694170114233
2.592777777777777,1609333.3333333333,0.5979233796156417
2.592777777777777,1610000.0,0.6264714629253384
2.592777777777777,1610666.6666666667,0.6527647370967853
2.592777777777777,1611333.3333333333,0.679177974607706
2.592777777777777,1612000.0,0.705911131301351
2.592777777777777,1612666.6666666667,0.7297908178423479
2.592777777777777,1613333.3333333333,0.7483365838830324
2.592777777777777,1614000.0,0.7633857479352925
2.592777777777777,1614666.6666666667,0.7874097622953821
2.592777777777777,1615333.3333333333,0.7982207487840698
2.592777777777777,1616000.0,0.8212332051491616
2.592777777777777,1616666.6666666667,0.8277196431668736
2.592777777777777,1617333.3333333333,0.8505062346228472
2.592777777777777,1618000.0,0.8448469160161393
2.592777777777777,1618666.6666666667,0.8570105242676299
2.592777777777777,1619333.3333333333,0.864012414477388
2.592777777777777,1620000.0,0.8709463608691077
2.592777777777777,1620666.6666666667,0.8875137645441186
2.592777777777777,1621333.3333333333,0.8936850042854472
2.592777777777777,1622000.0,0.8916075745045433
2.592777777777777,1622666.6666666667,0.9001050260742799
2.592777777777777,1623333.3333333333,0.9001496359990632
2.592777777777777,1624000.0,0.9058732349949197
2.592777777777777,1624666.6666666667,0.9177441884213793
2.592777777777777,1625333.3333333333,0.9061784821048429
2.592777777777777,1626000.0,0.9154993492156723
2.592777777777777,1626666.6666666667,0.9182798386970523
2.592777777777777,1627333.3333333333,0.917238291779687
2.592777777777777,1628000.0,0.9294095526005482
2.592777777777777,1628666.6666666667,0.9241518973065761
2.592777777777777,1629333.3333333333,0.9300288084542568
2.592777777777777,1630000.0,0.9365576029207511
2.592777777777777,1630666.6666666667,0.9359430631881723
2.592777777777777,1631333.3333333333,0.9360461323026074
2.592777777777777,1632000.0,0.9423982896791374
2.592777777777777,1632666.6666666667,0.9487546713871567
2.592777777777777,1633333.3333333333,0.9459712823599573
2.592777777777777,1634000.0,0.9488446410747109
2.592777777777777,1634666.6666666667,0.9460606375206957
2.592777777777777,1635333.3333333333,0.9423327274359942
2.592777777777777,1636000.0,0.9458058684202596
2.592777777777777,1636666.6666666667,0.9429979860058957
2.592777777777777,1637333.3333333333,0.9487826331112473
2.592777777777777,1638000.0,0.9479651296325963
2.592777777777777,1638666.6666666667,0.9480695166412935
2.592777777777777,1639333.3333333333,0.9542126400473532
2.592777777777777,1640000.0,0.9543177380915724
2.592777777777777,1640666.6666666667,0.9487077523477195
2.592777777777777,1641333.3333333333,0.9605687048869924
2.592777777777777,1642000.0,0.9602200862497651
2.592777777777777,1642666.6666666667,0.9545407967695337
2.592777777777777,1643333.3333333333,0.9546453771710954
2.592777777777777,1644000.0,0.9538228079349914
2.592777777777777,1644666.6666666667,0.9597092226481534
2.592777777777777,1645333.3333333333,0.9540328987776212
2.592777777777777,1646000.0,0.9662156748445749
2.592777777777777,1646666.6666666667,0.9604966633687081
2.592777777777777,1647333.3333333333,0.9664243356874528
2.592777777777777,1648000.0,0.9665308395761429
2.592777777777777,1648666.6666666667,0.9603524650332624
2.592777777777777,1649333.3333333333,0.9602044966155252
2.592777777777777,1650000.0,0.9665647660219446
2.703333333333333,1550000.0,0.9688859655891149
2.703333333333333,1550666.6666666667,0.9690376173999027
2.703333333333333,1551333.3333333333,0.9627771288402791
2.703333333333333,1552000.0,0.9629281617692287
2.703333333333333,1552666.6666666667,0.9688809242726101
2.703333333333333,1553333.3333333333,0.9632303698289143
2.703333333333333,1554000.0,0.9685719529605008
2.703333333333333,1554666.6666666667,0.9629227669201035
2.703333333333333,1555333.3333333333,0.9630738455492145
2.703333333333333,1556000.0,0.9632249715929981
2.703333333333333,1556666.6666666667,0.9627667278060253
2.703333333333333,1557333.3333333333,0.9629173721314276
2.703333333333333,1558000.0,0.9630684490675703
2.703333333333333,1558666.6666666667,0.9632195734175885
2.703333333333333,1559333.3333333333,0.9632292130589817
2.703333333333333,1560000.0,0.9627709652372972
2.703333333333333,1560666.6666666667,0.9719208782803544
2.703333333333333,1561333.3333333333,0.9720733684930986
2.703333333333333,1562000.0,0.9722259065634707
2.703333333333333,1562666.6666666667,0.9717633812349334
2.703333333333333,1563333.3333333333,0.962916216113147
2.703333333333333,1564000.0,0.97192554563822
2.703333333333333,1564666.6666666667,0.9719356584007127
2.703333333333333,1565333.3333333333,0.9629458881276953
2.703333333333333,1566000.0,0.9630969740127077
2.703333333333333,1566666.6666666667,0.963248107315809
2.703333333333333,1567333.3333333333,0.9627902267586519
2.703333333333333,1568000.0,0.9719407148608759
2.703333333333333,1568666.6666666667,0.9720932112987205
2.703333333333333,1569333.3333333333,0.9632434800823357
2.703333333333333,1570000.0,0.9627852186889584
2.703333333333333,1570666.6666666667,0.9629358688014138
2.703333333333333,1571333.3333333333,0.9630869515421384
2.703333333333333,1572000.0,0.9632380816994713
2.703333333333333,1572666.6666666667,0.9627798254414
2.703333333333333,1573333.3333333333,0.9629304738659304
2.703333333333333,1574000.0,0.9630815549136175
2.703333333333333,1574666.6666666667,0.9632326833771155
2.703333333333333,1575333.3333333333,0.9627744322542642
2.703333333333333,1576000.0,0.9571247085278499
2.703333333333333,1576666.6666666667,0.9572744947410843
2.703333333333333,1577333.3333333333,0.9574247111085492
2.703333333333333,1578000.0,0.9569692256388295
2.703333333333333,1578666.6666666667,0.9629200695182092
2.703333333333333,1579333.3333333333,0.9572695138833578
2.703333333333333,1580000.0,0.9574548169995967
2.703333333333333,1580666.6666666667,0.9569989368485173
2.703333333333333,1581333.3333333333,0.9571486781470665
2.703333333333333,1582000.0,0.9572988494629322
2.703333333333333,1582666.6666666667,0.9573059593174854
2.703333333333333,1583333.3333333333,0.956850535627245
2.703333333333333,1584000.0,0.9454002498016645
2.703333333333333,1584666.6666666667,0.9513494885386681
2.703333333333333,1585333.3333333333,0.9456969507951907
2.703333333333333,1586000.0,0.9452470524336071
2.703333333333333,1586666.6666666667,0.9542304201144791
2.703333333333333,1587333.3333333333,0.9455432788209791
2.703333333333333,1588000.0,0.9456916509300869
2.703333333333333,1588666.6666666667,0.9398992676851982
2.703333333333333,1589333.3333333333,0.9423787676349028
2.703333333333333,1590000.0,0.9422082940226415
2.703333333333333,1590666.6666666667,0.936751403815452
2.703333333333333,1591333.3333333333,0.9280870647401064
2.703333333333333,1592000.0,0.9280963499599506
2.703333333333333,1592666.6666666667,0.9165043149235188
2.703333333333333,1593333.3333333333,0.916702591619821
2.703333333333333,1594000.0,0.9110435979219718
2.703333333333333,1594666.6666666667,0.9111865642170948
2.703333333333333,1595333.3333333333,0.8989656260840575
2.703333333333333,1596000.0,0.8929369692280025
2.703333333333333,1596666.6666666667,0.8759587150459953
2.703333333333333,1597333.3333333333,0.8644922519998632
2.703333333333333,1598000.0,0.8585235773265694
2.703333333333333,1598666.6666666667,0.8356072851297972
2.703333333333333,1599333.3333333333,0.8003303650069701
2.703333333333333,1600000.0,0.7613020673044543
2.703333333333333,1600666.6666666667,0.6910182311686868
2.703333333333333,1601333.3333333333,0.5755163696524017
2.703333333333333,1602000.0,0.43783454634003116
2.703333333333333,1602666.6666666667,0.35273851101959336
2.703333333333333,1603333.3333333333,0.31774771660696294
2.703333333333333,1604000.0,0.3247187639041757
2.703333333333333,1604666.6666666667,0.3480409272110977
2.703333333333333,1605333.3333333333,0.38578826916525655
2.703333333333333,1606000.0,0.42244276789510393
2.703333333333333,1606666.6666666667,0.46694481420757195
2.703333333333333,1607333.3333333333,0.5106128921006515
2.703333333333333,1608000.0,0.5431851598618609
2.703333333333333,1608666.6666666667,0.5754168906596112
2.703333333333333,1609333.3333333333,0.6077384411893615
2.703333333333333,1610000.0,0.6402536246530708
2.703333333333333,1610666.6666666667,0.6686812829761987
2.703333333333333,1611333.3333333333,0.6956409068369139
2.703333333333333,1612000.0,0.7190261271454442
2.703333333333333,1612666.6666666667,0.7379386589560323
2.703333333333333,1613333.3333333333,0.7566393846489328
2.703333333333333,1614000.0,0.7698665802907201
2.703333333333333,1614666.6666666667,0.7948576526839138
2.703333333333333,1615333.3333333333,0.8118578951912286
2.703333333333333,1616000.0,0.8240092990227492
2.703333333333333,1616666.6666666667,0.841246497101973
2.703333333333333,1617333.3333333333,0.8472955150790991
2.703333333333333,1618000.0,0.8584933486633413
2.703333333333333,1618666.6666666667,0.8582337270452892
2.703333333333333,1619333.3333333333,0.8643213259803676
2.703333333333333,1620000.0,0.8760604030924286
2.703333333333333,1620666.6666666667,0.8788214791884846
2.703333333333333,1621333.3333333333,0.8849892619620685
2.703333333333333,1622000.0,0.8909613686392445
2.703333333333333,1622666.6666666667,0.8995373200286432
2.703333333333333,1623333.3333333333,0.9023556467370496
2.703333333333333,1624000.0,0.9108536534684274
2.703333333333333,1624666.6666666667,0.9107086053014241
2.703333333333333,1625333.3333333333,0.9027858543762134
2.703333333333333,1626000.0,0.9165122307084569
2.703333333333333,1626666.6666666667,0.9167625988343733
2.703333333333333,1627333.3333333333,0.9197031622556826
2.703333333333333,1628000.0,0.9280707232044181
2.703333333333333,1628666.6666666667,0.9251558198715938
2.703333333333333,1629333.3333333333,0.9392818054307789
2.703333333333333,1630000.0,0.9397461610165725
2.703333333333333,1630666.6666666667,0.9456954365419566
2.703333333333333,1631333.3333333333,0.9452455396207871
2.703333333333333,1632000.0,0.9367204805138744
2.703333333333333,1632666.6666666667,0.9455421434996591
2.703333333333333,1633333.3333333333,0.9456905152524362
2.703333333333333,1634000.0,0.9452406230125635
2.703333333333333,1634666.6666666667,0.9511884514101459
2.703333333333333,1635333.3333333333,0.951337684911692
2.703333333333333,1636000.0,0.9574318210485883
2.703333333333333,1636666.6666666667,0.9568333077487706
2.703333333333333,1637333.3333333333,0.9571264629229089
2.703333333333333,1638000.0,0.9514397007061761
2.703333333333333,1638666.6666666667,0.9573909849632563
2.703333333333333,1639333.3333333333,0.956935531575108
2.703333333333333,1640000.0,0.957085641572262
2.703333333333333,1640666.6666666667,0.9630372277537633
2.703333333333333,1641333.3333333333,0.9543517520083239
2.703333333333333,1642000.0,0.9627301333607419
2.703333333333333,1642666.6666666667,0.963191426768922
2.703333333333333,1643333.3333333333,0.9542024057292843
2.703333333333333,1644000.0,0.963188727861645
2.703333333333333,1644666.6666666667,0.9631987524506304
2.703333333333333,1645333.3333333333,0.9627405336043269
2.703333333333333,1646000.0,0.9628915550510465
2.703333333333333,1646666.6666666667,0.9630426238855198
2.703333333333333,1647333.3333333333,0.9721951616211418
2.703333333333333,1648000.0,0.9717326655382917
2.703333333333333,1648666.6666666667,0.9631964390654209
2.703333333333333,1649333.3333333333,0.9717357759002245
2.703333333333333,1650000.0,0.9543628307046083
2.8138888888888887,1550000.0,0.966892887420124
2.8138888888888887,1550666.6666666667,0.9671010772739165
2.8138888888888887,1551333.3333333333,0.9759460474869656
2.8138888888888887,1552000.0,0.9668777990748807
2.8138888888888887,1552666.6666666667,0.9673922289898405
2.8138888888888887,1553333.3333333333,0.9755941740931013
2.8138888888888887,1554000.0,0.9754731664365639
2.8138888888888887,1554666.6666666667,0.9673550509247871
2.8138888888888887,1555333.3333333333,0.9669234524343878
2.8138888888888887,1556000.0,0.9757671500527593
2.8138888888888887,1556666.6666666667,0.9673403353967943
2.8138888888888887,1557333.3333333333,0.9669083631352038
2.8138888888888887,1558000.0,0.9671165596541801
2.8138888888888887,1558666.6666666667,0.9673248458509945
2.8138888888888887,1559333.3333333333,0.9587201821524799
2.8138888888888887,1560000.0,0.9580433944849224
2.8138888888888887,1560666.6666666667,0.9757573867966765
2.8138888888888887,1561333.3333333333,0.9756355577928736
2.8138888888888887,1562000.0,0.9752722665362868
2.8138888888888887,1562666.6666666667,0.9848262679958081
2.8138888888888887,1563333.3333333333,0.958232808871008
2.8138888888888887,1564000.0,0.9844081279274414
2.8138888888888887,1564666.6666666667,0.9583198725835609
2.8138888888888887,1565333.3333333333,0.9757070115002132
2.8138888888888887,1566000.0,0.975585585463272
2.8138888888888887,1566666.6666666667,0.9584165433431039
2.8138888888888887,1567333.3333333333,0.9668588425906559
2.8138888888888887,1568000.0,0.9757015447266539
2.8138888888888887,1568666.6666666667,0.9755797296659983
2.8138888888888887,1569333.3333333333,0.9582819001204831
2.8138888888888887,1570000.0,0.967034508686996
2.8138888888888887,1570666.6666666667,0.9755473288583653
2.8138888888888887,1571333.3333333333,0.9664770807021267
2.8138888888888887,1572000.0,0.9669912527456691
2.8138888888888887,1572666.6666666667,0.9580054439285842
2.8138888888888887,1573333.3333333333,0.9582117165196453
2.8138888888888887,1574000.0,0.9580924663280318
2.8138888888888887,1574666.6666666667,0.957973245814283
2.8138888888888887,1575333.3333333333,0.9667346786863004
2.8138888888888887,1576000.0,0.9583858521001697
2.8138888888888887,1576666.6666666667,0.9579579141395936
2.8138888888888887,1577333.3333333333,0.9584675718852207
2.8138888888888887,1578000.0,0.9669049388813287
2.8138888888888887,1578666.6666666667,0.9664728272331807
2.8138888888888887,1579333.3333333333,0.9577301552905391
2.8138888888888887,1580000.0,0.9579367780350839
2.8138888888888887,1580666.6666666667,0.9578175469828222
2.8138888888888887,1581333.3333333333,0.9576979623711016
2.8138888888888887,1582000.0,0.9575787907568383
2.8138888888888887,1582666.6666666667,0.9579191641783262
2.8138888888888887,1583333.3333333333,0.9667177858874938
2.8138888888888887,1584000.0,0.9665974959299761
2.8138888888888887,1584666.6666666667,0.9581570035651922
2.8138888888888887,1585333.3333333333,0.9403821295507903
2.8138888888888887,1586000.0,0.940584611555136
2.8138888888888887,1586666.6666666667,0.9404675527751243
2.8138888888888887,1587333.3333333333,0.9487465099418144
2.8138888888888887,1588000.0,0.9492512849726951
2.8138888888888887,1588666.6666666667,0.9491331141643023
2.8138888888888887,1589333.3333333333,0.9490149727740456
2.8138888888888887,1590000.0,0.9399450036136682
2.8138888888888887,1590666.6666666667,0.9396096363693839
2.8138888888888887,1591333.3333333333,0.9205299616409671
2.8138888888888887,1592000.0,0.93699944418809
2.8138888888888887,1592666.6666666667,0.9229243243094916
2.8138888888888887,1593333.3333333333,0.9231434370283782
2.8138888888888887,1594000.0,0.9118399322430631
2.8138888888888887,1594666.6666666667,0.9199401899004443
2.8138888888888887,1595333.3333333333,0.9060879757142788
2.8138888888888887,1596000.0,0.8836054670140053
2.8138888888888887,1596666.6666666667,0.8786614225104489
2.8138888888888887,1597333.3333333333,0.8592303301225168
2.8138888888888887,1598000.0,0.8499551020816567
2.8138888888888887,1598666.6666666667,0.8209339249008735
2.8138888888888887,1599333.3333333333,0.7941099762872754
2.8138888888888887,1600000.0,0.7384160786440178
2.8138888888888887,1600666.6666666667,0.6401062783833442
2.8138888888888887,1601333.3333333333,0.5009975072322275
2.8138888888888887,1602000.0,0.382831535091376
2.8138888888888887,1602666.6666666667,0.32831516467182364
2.8138888888888887,1603333.3333333333,0.3194953941162195
2.8138888888888887,1604000.0,0.34157994186690693
2.8138888888888887,1604666.6666666667,0.3682018466434907
2.8138888888888887,1605333.3333333333,0.4166992308512736
2.8138888888888887,1606000.0,0.44920073535769955
2.8138888888888887,1606666.6666666667,0.48771132430372094
2.8138888888888887,1607333.3333333333,0.5326653954967889
2.8138888888888887,1608000.0,0.5635384353230827
2.8138888888888887,1608666.6666666667,0.5890622783771002
2.8138888888888887,1609333.3333333333,0.6252780644381096
2.8138888888888887,1610000.0,0.651533671052385
2.8138888888888887,1610666.6666666667,0.6784801386781519
2.8138888888888887,1611333.3333333333,0.694517240511018
2.8138888888888887,1612000.0,0.7230086862810958
2.8138888888888887,1612666.6666666667,0.736205662662633
2.8138888888888887,1613333.3333333333,0.7598402120404967
2.8138888888888887,1614000.0,0.7761368965412103
2.8138888888888887,1614666.6666666667,0.7930382535536717
2.8138888888888887,1615333.3333333333,0.8169276983639058
2.8138888888888887,1616000.0,0.8205897916127436
2.8138888888888887,1616666.6666666667,0.836998136735831
2.8138888888888887,1617333.3333333333,0.8496871225927171
2.8138888888888887,1618000.0,0.8609113070861101
2.8138888888888887,1618666.6666666667,0.8537466226611161
2.8138888888888887,1619333.3333333333,0.8727063997287112
2.8138888888888887,1620000.0,0.8707152057719105
2.8138888888888887,1620666.6666666667,0.8818154491563461
2.8138888888888887,1621333.3333333333,0.8869651835077788
2.8138888888888887,1622000.0,0.8923330836540855
2.8138888888888887,1622666.6666666667,0.9036103262999976
2.8138888888888887,1623333.3333333333,0.9038049196911031
2.8138888888888887,1624000.0,0.911467441904197
2.8138888888888887,1624666.6666666667,0.9091393946305204
2.8138888888888887,1625333.3333333333,0.9150166685363254
2.8138888888888887,1626000.0,0.9146081075311226
2.8138888888888887,1626666.6666666667,0.9147711291014619
2.8138888888888887,1627333.3333333333,0.9205133810058967
2.8138888888888887,1628000.0,0.9201023722598668
2.8138888888888887,1628666.6666666667,0.931388422465323
2.8138888888888887,1629333.3333333333,0.9316084027148482
2.8138888888888887,1630000.0,0.9489606603972182
2.8138888888888887,1630666.6666666667,0.9488425619320453
2.8138888888888887,1631333.3333333333,0.9490468794465051
2.8138888888888887,1632000.0,0.9408508311233793
2.8138888888888887,1632666.6666666667,0.9407337060743527
2.8138888888888887,1633333.3333333333,0.9407819083509577
2.8138888888888887,1634000.0,0.9403614346291788
2.8138888888888887,1634666.6666666667,0.9494371521331084
2.8138888888888887,1635333.3333333333,0.9581911343594945
2.8138888888888887,1636000.0,0.9669545854066204
2.8138888888888887,1636666.6666666667,0.9497609027695828
2.8138888888888887,1637333.3333333333,0.949509628573817
2.8138888888888887,1638000.0,0.9578681494630792
2.8138888888888887,1638666.6666666667,0.9577489354930605
2.8138888888888887,1639333.3333333333,0.9576297511935182
2.8138888888888887,1640000.0,0.9575105965533767
2.8138888888888887,1640666.6666666667,0.9584161596904351
2.8138888888888887,1641333.3333333333,0.9579878113598045
2.8138888888888887,1642000.0,0.9581940763570176
2.8138888888888887,1642666.6666666667,0.9580748305557545
2.8138888888888887,1643333.3333333333,0.9668372145759471
2.8138888888888887,1644000.0,0.9667172690915508
2.8138888888888887,1644666.6666666667,0.9580430111309371
2.8138888888888887,1645333.3333333333,0.9582496834206867
2.8138888888888887,1646000.0,0.967330654372538
2.8138888888888887,1646666.6666666667,0.9758460443296102
2.8138888888888887,1647333.3333333333,0.9579088560782254
2.8138888888888887,1648000.0,0.9666696860650772
2.8138888888888887,1648666.6666666667,0.966866192975898
2.8138888888888887,1649333.3333333333,0.9585059427889584
2.8138888888888887,1650000.0,0.9669489892443912
2.924444444444444,1550000.0,0.9600984371829869
2.924444444444444,1550666.6666666667,0.9598944394885519
2.924444444444444,1551333.3333333333,0.9600392766674308
2.924444444444444,1552000.0,0.9683513016271327
2.924444444444444,1552666.6666666667,0.9681455404362326
2.924444444444444,1553333.3333333333,0.968604069678053
2.924444444444444,1554000.0,0.9680858426070739
2.924444444444444,1554666.6666666667,0.9681924199449348
2.924444444444444,1555333.3333333333,0.9594742530473329
2.924444444444444,1556000.0,0.967894459200587
2.924444444444444,1556666.6666666667,0.9760313613375988
2.924444444444444,1557333.3333333333,0.9596616242652757
2.924444444444444,1558000.0,0.976000121323777
2.924444444444444,1558666.6666666667,0.9596305186495384
2.924444444444444,1559333.3333333333,0.9603944071264738
2.924444444444444,1560000.0,0.9681195843139522
2.924444444444444,1560666.6666666667,0.9682656724825837
2.924444444444444,1561333.3333333333,0.9678162230039339
2.924444444444444,1562000.0,0.9766217829272957
2.924444444444444,1562666.6666666667,0.9592265281074354
2.924444444444444,1563333.3333333333,0.976355985300697
2.924444444444444,1564000.0,0.9681854384009402
2.924444444444444,1564666.6666666667,0.9677019898923724
2.924444444444444,1565333.3333333333,0.9679219610661554
2.924444444444444,1566000.0,0.9764419628169865
2.924444444444444,1566666.6666666667,0.9678905858239542
2.924444444444444,1567333.3333333333,0.9509936036669215
2.924444444444444,1568000.0,0.9681431948808252
2.924444444444444,1568666.6666666667,0.9762817441749646
2.924444444444444,1569333.3333333333,0.9595306870861974
2.924444444444444,1570000.0,0.9514896452709375
2.924444444444444,1570666.6666666667,0.9679843302420295
2.924444444444444,1571333.3333333333,0.9514587941395722
2.924444444444444,1572000.0,0.959145163176039
2.924444444444444,1572666.6666666667,0.9681668352956352
2.924444444444444,1573333.3333333333,0.9593950588204702
2.924444444444444,1574000.0,0.9591912171021867
2.924444444444444,1574666.6666666667,0.9515128801597235
2.924444444444444,1575333.3333333333,0.9594415207494227
2.924444444444444,1576000.0,0.9761454043614594
2.924444444444444,1576666.6666666667,0.959455345001873
2.924444444444444,1577333.3333333333,0.9596277976259011
2.924444444444444,1578000.0,0.95942424099406
2.924444444444444,1578666.6666666667,0.9595970665618335
2.924444444444444,1579333.3333333333,0.9676641567844428
2.924444444444444,1580000.0,0.967458558468166
2.924444444444444,1580666.6666666667,0.9594077298093588
2.924444444444444,1581333.3333333333,0.9506395623259123
2.924444444444444,1582000.0,0.9508111466522707
2.924444444444444,1582666.6666666667,0.9510269514380577
2.924444444444444,1583333.3333333333,0.9595597867877339
2.924444444444444,1584000.0,0.9427330660557263
2.924444444444444,1584666.6666666667,0.9512518991361191
2.924444444444444,1585333.3333333333,0.9508103725511469
2.924444444444444,1586000.0,0.9512606576884605
2.924444444444444,1586666.6666666667,0.9422200075318623
2.924444444444444,1587333.3333333333,0.9426658354705661
2.924444444444444,1588000.0,0.9424658773771152
2.924444444444444,1588666.6666666667,0.9503889868897472
2.924444444444444,1589333.3333333333,0.9424357023918071
2.924444444444444,1590000.0,0.9335280364778629
2.924444444444444,1590666.6666666667,0.9423198951001578
2.924444444444444,1591333.3333333333,0.9334763305234878
2.924444444444444,1592000.0,0.9336441105866339
2.924444444444444,1592666.6666666667,0.9168983835764967
2.924444444444444,1593333.3333333333,0.9171920393018331
2.924444444444444,1594000.0,0.9081352916298954
2.924444444444444,1594666.6666666667,0.9085649599666852
2.924444444444444,1595333.3333333333,0.888883799213425
2.924444444444444,1596000.0,0.8835892244722886
2.924444444444444,1596666.6666666667,0.8673399663457901
2.924444444444444,1597333.3333333333,0.8638981755869762
2.924444444444444,1598000.0,0.8407795763471163
2.924444444444444,1598666.6666666667,0.8141062614472684
2.924444444444444,1599333.3333333333,0.7659151073632964
2.924444444444444,1600000.0,0.6985138095348864
2.924444444444444,1600666.6666666667,0.5745964173110186
2.924444444444444,1601333.3333333333,0.4310209801950889
2.924444444444444,1602000.0,0.3490338877166788
2.924444444444444,1602666.6666666667,0.3227266893095234
2.924444444444444,1603333.3333333333,0.3341733416373544
2.924444444444444,1604000.0,0.3644564875369351
2.924444444444444,1604666.6666666667,0.3990539476077738
2.924444444444444,1605333.3333333333,0.43653370587004553
2.924444444444444,1606000.0,0.4714499199579161
2.924444444444444,1606666.6666666667,0.5099827795310076
2.924444444444444,1607333.3333333333,0.5438399650096859
2.924444444444444,1608000.0,0.582655721818571
2.924444444444444,1608666.6666666667,0.6127128142116881
2.924444444444444,1609333.3333333333,0.6381995475039456
2.924444444444444,1610000.0,0.658210240820559
2.924444444444444,1610666.6666666667,0.6837682004794873
2.924444444444444,1611333.3333333333,0.7062672943603296
2.924444444444444,1612000.0,0.7276674758173717
2.924444444444444,1612666.6666666667,0.7491176545637066
2.924444444444444,1613333.3333333333,0.7766589071685924
2.924444444444444,1614000.0,0.7856956635209545
2.924444444444444,1614666.6666666667,0.8030755628658351
2.924444444444444,1615333.3333333333,0.806458169563082
2.924444444444444,1616000.0,0.823103872470217
2.924444444444444,1616666.6666666667,0.8406335800463992
2.924444444444444,1617333.3333333333,0.8459657270538143
2.924444444444444,1618000.0,0.856492498875794
2.924444444444444,1618666.6666666667,0.860256677491087
2.924444444444444,1619333.3333333333,0.8727141730177191
2.924444444444444,1620000.0,0.8782678863884454
2.924444444444444,1620666.6666666667,0.8888894908973686
2.924444444444444,1621333.3333333333,0.8890915929115587
2.924444444444444,1622000.0,0.8920070796355009
2.924444444444444,1622666.6666666667,0.908597328780392
2.924444444444444,1623333.3333333333,0.916235312188004
2.924444444444444,1624000.0,0.9085682331126913
2.924444444444444,1624666.6666666667,0.9162059781670076
2.924444444444444,1625333.3333333333,0.9246529374395969
2.924444444444444,1626000.0,0.9255601557764899
2.924444444444444,1626666.6666666667,0.9173929050875764
2.924444444444444,1627333.3333333333,0.9254438229774129
2.924444444444444,1628000.0,0.9259009912359302
2.924444444444444,1628666.6666666667,0.9337309079122174
2.924444444444444,1629333.3333333333,0.9335328924066852
2.924444444444444,1630000.0,0.9346980954636572
2.924444444444444,1630666.6666666667,0.9422494146533643
2.924444444444444,1631333.3333333333,0.9347067016433712
2.924444444444444,1632000.0,0.9422580863345064
2.924444444444444,1632666.6666666667,0.9427043277079067
2.924444444444444,1633333.3333333333,0.9422671352154389
2.924444444444444,1634000.0,0.943221782210787
2.924444444444444,1634666.6666666667,0.9508084703064655
2.924444444444444,1635333.3333333333,0.9595809088215475
2.924444444444444,1636000.0,0.9512467102634246
2.924444444444444,1636666.6666666667,0.95169682664291
2.924444444444444,1637333.3333333333,0.9506517347824079
2.924444444444444,1638000.0,0.9430413905842004
2.924444444444444,1638666.6666666667,0.9592246089642552
2.924444444444444,1639333.3333333333,0.951546020407151
2.924444444444444,1640000.0,0.9592338209215561
2.924444444444444,1640666.6666666667,0.9515547820078065
2.924444444444444,1641333.3333333333,0.9592422653711821
2.924444444444444,1642000.0,0.9515635437698129
2.924444444444444,1642666.6666666667,0.9592510938183983
2.924444444444444,1643333.3333333333,0.9597050181104468
2.924444444444444,1644000.0,0.9595014287206827
2.924444444444444,1644666.6666666667,0.9592979256904729
2.924444444444444,1645333.3333333333,0.959515638760242
2.924444444444444,1646000.0,0.9678774165752898
2.924444444444444,1646666.6666666667,0.9591087069540923
2.924444444444444,1647333.3333333333,0.9675963887406667
2.924444444444444,1648000.0,0.9598625152526499
