amplitude [Vpp],frequency [Hz],reflection/transmission
2.4822222222222217,1632000.0,0.964660306495557
2.4822222222222217,1632666.6666666667,0.9744043499955121
2.4822222222222217,1633333.3333333333,0.964660306495557
2.4822222222222217,1634000.0,0.964660306495557
2.4822222222222217,1634666.6666666667,0.9744043499955121
2.4822222222222217,1635333.3333333333,0.9744043499955121
2.4822222222222217,1636000.0,0.964660306495557
2.4822222222222217,1636666.6666666667,0.9744043499955121
2.4822222222222217,1637333.3333333333,0.9744043499955121
2.4822222222222217,1638000.0,0.964660306495557
2.4822222222222217,1638666.6666666667,0.964660306495557
2.4822222222222217,1639333.3333333333,0.980731650969509
2.4822222222222217,1640000.0,0.980731650969509
2.4822222222222217,1640666.6666666667,0.980731650969509
2.4822222222222217,1641333.3333333333,0.9709243344598139
2.4822222222222217,1642000.0,0.9713251677511142
2.4822222222222217,1642666.6666666667,0.9811365330819336
2.4822222222222217,1643333.3333333333,0.9811365330819336
2.4822222222222217,1644000.0,0.9811365330819336
2.4822222222222217,1644666.6666666667,0.9811365330819336
2.4822222222222217,1645333.3333333333,0.980731650969509
2.4822222222222217,1646000.0,0.9713251677511142
2.4822222222222217,1646666.6666666667,0.9811365330819336
2.4822222222222217,1647333.3333333333,0.9811365330819336
2.4822222222222217,1648000.0,0.980731650969509
2.4822222222222217,1648666.6666666667,0.9811365330819336
2.4822222222222217,1649333.3333333333,0.9811365330819336
2.4822222222222217,1650000.0,0.9811365330819336
2.592777777777777,1550000.0,0.9794654803165026
2.592777777777777,1550666.6666666667,0.9760726830244364
2.592777777777777,1551333.3333333333,0.970047543005767
2.592777777777777,1552000.0,0.970047543005767
2.592777777777777,1552666.6666666667,0.970047543005767
2.592777777777777,1553333.3333333333,0.9794654803165026
2.592777777777777,1554000.0,0.9757434410735432
2.592777777777777,1554666.6666666667,0.9697203334125952
2.592777777777777,1555333.3333333333,0.9794654803165026
2.592777777777777,1556000.0,0.9761456400476458
2.592777777777777,1556666.6666666667,0.9856227821840305
2.592777777777777,1557333.3333333333,0.9761456400476458
2.592777777777777,1558000.0,0.9761456400476458
2.592777777777777,1558666.6666666667,0.9761456400476458
2.592777777777777,1559333.3333333333,0.9761456400476458
2.592777777777777,1560000.0,0.9761456400476458
2.592777777777777,1560666.6666666667,0.9761456400476458
2.592777777777777,1561333.3333333333,0.9734545996879314
2.592777777777777,1562000.0,0.9734545996879314
2.592777777777777,1562666.6666666667,0.9640944593063168
2.592777777777777,1563333.3333333333,0.9734545996879314
2.592777777777777,1564000.0,0.9640944593063168
2.592777777777777,1564666.6666666667,0.9734545996879314
2.592777777777777,1565333.3333333333,0.9829982722338916
2.592777777777777,1566000.0,0.9734545996879314
2.592777777777777,1566666.6666666667,0.9640944593063168
2.592777777777777,1567333.3333333333,0.9734545996879314
2.592777777777777,1568000.0,0.9640944593063168
2.592777777777777,1568666.6666666667,0.9734545996879314
2.592777777777777,1569333.3333333333,0.9673705084398818
2.592777777777777,1570000.0,0.9580688689356522
2.592777777777777,1570666.6666666667,0.9520432785649878
2.592777777777777,1571333.3333333333,0.9612864171918323
2.592777777777777,1572000.0,0.9582665503665356
2.592777777777777,1572666.6666666667,0.9522397167164316
2.592777777777777,1573333.3333333333,0.9522397167164316
2.592777777777777,1574000.0,0.9462128830663277
2.592777777777777,1574666.6666666667,0.9462128830663277
2.592777777777777,1575333.3333333333,0.9462128830663277
2.592777777777777,1576000.0,0.9462128830663277
2.592777777777777,1576666.6666666667,0.9341592157661196
2.592777777777777,1577333.3333333333,0.9339665074529945
2.592777777777777,1578000.0,0.9426449849124405
2.592777777777777,1578666.6666666667,0.9275579870149585
2.592777777777777,1579333.3333333333,0.9365634043646183
2.592777777777777,1580000.0,0.9244002432689739
2.592777777777777,1580666.6666666667,0.9186115090855983
2.592777777777777,1581333.3333333333,0.9037536815698227
2.592777777777777,1582000.0,0.8915452625464371
2.592777777777777,1582666.6666666667,0.8884441477517079
2.592777777777777,1583333.3333333333,0.8740382251998932
2.592777777777777,1584000.0,0.8552812878545871
2.592777777777777,1584666.6666666667,0.8432350725326916
2.592777777777777,1585333.3333333333,0.8257073228435345
2.592777777777777,1586000.0,0.7905756369947983
2.592777777777777,1586666.6666666667,0.76163450121846
2.592777777777777,1587333.3333333333,0.7277894864164293
2.592777777777777,1588000.0,0.6860442626811484
2.592777777777777,1588666.6666666667,0.6231272537372491
2.592777777777777,1589333.3333333333,0.5257514477198872
2.592777777777777,1590000.0,0.4045163408457914
2.592777777777777,1590666.6666666667,0.30182027554289825
2.592777777777777,1591333.3333333333,0.24336287261541092
2.592777777777777,1592000.0,0.23109961775249746
2.592777777777777,1592666.6666666667,0.2579370305061205
2.592777777777777,1593333.3333333333,0.29650752720634144
2.592777777777777,1594000.0,0.34238165165277795
2.592777777777777,1594666.6666666667,0.385637414202941
2.592777777777777,1595333.3333333333,0.43100722524725327
2.592777777777777,1596000.0,0.47300854193791714
2.592777777777777,1596666.6666666667,0.511053624128003
2.592777777777777,1597333.3333333333,0.5496368731030943
2.592777777777777,1598000.0,0.5689491752907919
2.592777777777777,1598666.6666666667,0.5785923816516527
2.592777777777777,1599333.3333333333,0.5785923816516527
2.592777777777777,1600000.0,0.5689491752907919
2.592777777777777,1600666.6666666667,0.5592796252627977
2.592777777777777,1601333.3333333333,0.5785923816516527
2.592777777777777,1602000.0,0.6171356455282372
2.592777777777777,1602666.6666666667,0.6506114024875689
2.592777777777777,1603333.3333333333,0.6799415692536055
2.592777777777777,1604000.0,0.7179308039471344
2.592777777777777,1604666.6666666667,0.7469284723709282
2.592777777777777,1605333.3333333333,0.7760959157985573
2.592777777777777,1606000.0,0.7953962201472056
2.592777777777777,1606666.6666666667,0.8133024464228933
2.592777777777777,1607333.3333333333,0.8257073228435345
2.592777777777777,1608000.0,0.8432350725326916
2.592777777777777,1608666.6666666667,0.8552812878545871
2.592777777777777,1609333.3333333333,0.8619825255419635
2.592777777777777,1610000.0,0.8733176812535139
2.592777777777777,1610666.6666666667,0.8859281375861835
2.592777777777777,1611333.3333333333,0.8919548596105793
2.592777777777777,1612000.0,0.8977286570260239
2.592777777777777,1612666.6666666667,0.9037536815698227
2.592777777777777,1613333.3333333333,0.9097787061136215
2.592777777777777,1614000.0,0.9155117793913876
2.592777777777777,1614666.6666666667,0.921534883203173
2.592777777777777,1615333.3333333333,0.921534883203173
2.592777777777777,1616000.0,0.9275579870149585
2.592777777777777,1616666.6666666667,0.9275579870149585
2.592777777777777,1617333.3333333333,0.9339665074529945
2.592777777777777,1618000.0,0.9401860494162237
2.592777777777777,1618666.6666666667,0.9462128830663277
2.592777777777777,1619333.3333333333,0.9462128830663277
2.592777777777777,1620000.0,0.9462128830663277
2.592777777777777,1620666.6666666667,0.9462128830663277
2.592777777777777,1621333.3333333333,0.9462128830663277
2.592777777777777,1622000.0,0.9582665503665356
2.592777777777777,1622666.6666666667,0.9520432785649878
2.592777777777777,1623333.3333333333,0.9520432785649878
2.592777777777777,1624000.0,0.9520432785649878
2.592777777777777,1624666.6666666667,0.9520432785649878
2.592777777777777,1625333.3333333333,0.9640944593063168
2.592777777777777,1626000.0,0.9734545996879314
2.592777777777777,1626666.6666666667,0.9640944593063168
2.592777777777777,1627333.3333333333,0.9640944593063168
2.592777777777777,1628000.0,0.9640944593063168
2.592777777777777,1628666.6666666667,0.9549126073129234
2.592777777777777,1629333.3333333333,0.9734545996879314
2.592777777777777,1630000.0,0.9640944593063168
2.592777777777777,1630666.6666666667,0.9640944593063168
2.592777777777777,1631333.3333333333,0.9640944593063168
2.592777777777777,1632000.0,0.9640944593063168
2.592777777777777,1632666.6666666667,0.9701200496769813
2.592777777777777,1633333.3333333333,0.9640944593063168
2.592777777777777,1634000.0,0.9761456400476458
2.592777777777777,1634666.6666666667,0.9701200496769813
2.592777777777777,1635333.3333333333,0.9701200496769813
2.592777777777777,1636000.0,0.9701200496769813
2.592777777777777,1636666.6666666667,0.9697203334125952
2.592777777777777,1637333.3333333333,0.9697203334125952
2.592777777777777,1638000.0,0.9697203334125952
2.592777777777777,1638666.6666666667,0.9697203334125952
2.592777777777777,1639333.3333333333,0.9794654803165026
2.592777777777777,1640000.0,0.970047543005767
2.592777777777777,1640666.6666666667,0.9760726830244364
2.592777777777777,1641333.3333333333,0.970047543005767
2.592777777777777,1642000.0,0.970047543005767
2.592777777777777,1642666.6666666667,0.9794654803165026
2.592777777777777,1643333.3333333333,0.9760726830244364
2.592777777777777,1644000.0,0.970047543005767
2.592777777777777,1644666.6666666667,0.9760726830244364
2.592777777777777,1645333.3333333333,0.970047543005767
2.592777777777777,1646000.0,0.970047543005767
2.592777777777777,1646666.6666666667,0.9760726830244364
2.592777777777777,1647333.3333333333,0.9760726830244364
2.592777777777777,1648000.0,0.970047543005767
2.592777777777777,1648666.6666666667,0.9760726830244364
2.592777777777777,1649333.3333333333,0.970047543005767
2.592777777777777,1650000.0,0.9855491168402075
2.703333333333333,1550000.0,0.9843563284618815
2.703333333333333,1550666.6666666667,0.975325536457644
2.703333333333333,1551333.3333333333,0.975325536457644
2.703333333333333,1552000.0,0.9843563284618815
2.703333333333333,1552666.6666666667,0.975325536457644
2.703333333333333,1553333.3333333333,0.9843563284618815
2.703333333333333,1554000.0,0.9843563284618815
2.703333333333333,1554666.6666666667,0.9843563284618815
2.703333333333333,1555333.3333333333,0.975069948004694
2.703333333333333,1556000.0,0.9843563284618815
2.703333333333333,1556666.6666666667,0.975325536457644
2.703333333333333,1557333.3333333333,0.975069948004694
2.703333333333333,1558000.0,0.975325536457644
2.703333333333333,1558666.6666666667,0.9843563284618815
2.703333333333333,1559333.3333333333,0.975325536457644
2.703333333333333,1560000.0,0.974843359792236
2.703333333333333,1560666.6666666667,0.9748636756711271
2.703333333333333,1561333.3333333333,0.974843359792236
2.703333333333333,1562000.0,0.974843359792236
2.703333333333333,1562666.6666666667,0.9658998427299218
2.703333333333333,1563333.3333333333,0.974843359792236
2.703333333333333,1564000.0,0.9690407207458537
2.703333333333333,1564666.6666666667,0.9544010350783751
2.703333333333333,1565333.3333333333,0.9690407207458537
2.703333333333333,1566000.0,0.9690407207458537
2.703333333333333,1566666.6666666667,0.9632380816994713
2.703333333333333,1567333.3333333333,0.9632380816994713
2.703333333333333,1568000.0,0.9544010350783751
2.703333333333333,1568666.6666666667,0.9632380816994713
2.703333333333333,1569333.3333333333,0.9544010350783751
2.703333333333333,1570000.0,0.9632380816994713
2.703333333333333,1570666.6666666667,0.9574354426530889
2.703333333333333,1571333.3333333333,0.9632380816994713
2.703333333333333,1572000.0,0.9574354426530889
2.703333333333333,1572666.6666666667,0.9516328036067065
2.703333333333333,1573333.3333333333,0.9573278029663541
2.703333333333333,1574000.0,0.9573278029663541
2.703333333333333,1574666.6666666667,0.9515258162817094
2.703333333333333,1575333.3333333333,0.9457238295970649
2.703333333333333,1576000.0,0.9457238295970649
2.703333333333333,1576666.6666666667,0.9457238295970649
2.703333333333333,1577333.3333333333,0.9341198562277758
2.703333333333333,1578000.0,0.9341896774667229
2.703333333333333,1578666.6666666667,0.9283872571097866
2.703333333333333,1579333.3333333333,0.9198699428243756
2.703333333333333,1580000.0,0.9167824163959144
2.703333333333333,1580666.6666666667,0.9111679614712785
2.703333333333333,1581333.3333333333,0.9053643438822896
2.703333333333333,1582000.0,0.8932039874958861
2.703333333333333,1582666.6666666667,0.8816039357102253
2.703333333333333,1583333.3333333333,0.8644794475065416
2.703333333333333,1584000.0,0.8531159843422509
2.703333333333333,1584666.6666666667,0.8416664390813787
2.703333333333333,1585333.3333333333,0.8120041439203698
2.703333333333333,1586000.0,0.7831801335924159
2.703333333333333,1586666.6666666667,0.747351622620833
2.703333333333333,1587333.3333333333,0.7008343202528579
2.703333333333333,1588000.0,0.6496426495838037
2.703333333333333,1588666.6666666667,0.5756946888947662
2.703333333333333,1589333.3333333333,0.4670945403519985
2.703333333333333,1590000.0,0.3480959606917656
2.703333333333333,1590666.6666666667,0.2646395533860377
2.703333333333333,1591333.3333333333,0.23140404338195875
2.703333333333333,1592000.0,0.24374111916985428
2.703333333333333,1592666.6666666667,0.28062592805105274
2.703333333333333,1593333.3333333333,0.3271412157964888
2.703333333333333,1594000.0,0.37135454701023957
2.703333333333333,1594666.6666666667,0.4150439946825402
2.703333333333333,1595333.3333333333,0.4513109023994806
2.703333333333333,1596000.0,0.49676840752065154
2.703333333333333,1596666.6666666667,0.5339227584724666
2.703333333333333,1597333.3333333333,0.561212875175898
2.703333333333333,1598000.0,0.5849800871027462
2.703333333333333,1598666.6666666667,0.5842264625958254
2.703333333333333,1599333.3333333333,0.5842264625958254
2.703333333333333,1600000.0,0.5849931639903082
2.703333333333333,1600666.6666666667,0.5704130862443554
2.703333333333333,1601333.3333333333,0.5942787697679321
2.703333333333333,1602000.0,0.6265146838769183
2.703333333333333,1602666.6666666667,0.6640459034633321
2.703333333333333,1603333.3333333333,0.6852072350391267
2.703333333333333,1604000.0,0.7285452865515243
2.703333333333333,1604666.6666666667,0.749711244033107
2.703333333333333,1605333.3333333333,0.7759949947521184
2.703333333333333,1606000.0,0.8067332427024965
2.703333333333333,1606666.6666666667,0.8236042031192322
2.703333333333333,1607333.3333333333,0.8358618429497829
2.703333333333333,1608000.0,0.8473124742446846
2.703333333333333,1608666.6666666667,0.8589194944398172
2.703333333333333,1609333.3333333333,0.8702813229931627
2.703333333333333,1610000.0,0.881843945524118
2.703333333333333,1610666.6666666667,0.8850094555005109
2.703333333333333,1611333.3333333333,0.8850094555005109
2.703333333333333,1612000.0,0.8970582489842868
2.703333333333333,1612666.6666666667,0.9028086223752118
2.703333333333333,1613333.3333333333,0.9143093691570616
2.703333333333333,1614000.0,0.9167824163959144
2.703333333333333,1614666.6666666667,0.9198699428243756
2.703333333333333,1615333.3333333333,0.9283872571097866
2.703333333333333,1616000.0,0.9341896774667229
2.703333333333333,1616666.6666666667,0.9309845676298026
2.703333333333333,1617333.3333333333,0.9457238295970649
2.703333333333333,1618000.0,0.9457238295970649
2.703333333333333,1618666.6666666667,0.9457238295970649
2.703333333333333,1619333.3333333333,0.9370474641879174
2.703333333333333,1620000.0,0.9427962216369229
2.703333333333333,1620666.6666666667,0.9573278029663541
2.703333333333333,1621333.3333333333,0.9486516312526018
2.703333333333333,1622000.0,0.9574354426530889
2.703333333333333,1622666.6666666667,0.9544010350783751
2.703333333333333,1623333.3333333333,0.9486516312526018
2.703333333333333,1624000.0,0.9544010350783751
2.703333333333333,1624666.6666666667,0.9544010350783751
2.703333333333333,1625333.3333333333,0.9632380816994713
2.703333333333333,1626000.0,0.9632380816994713
2.703333333333333,1626666.6666666667,0.9544010350783751
2.703333333333333,1627333.3333333333,0.9690407207458537
2.703333333333333,1628000.0,0.9690407207458537
2.703333333333333,1628666.6666666667,0.974843359792236
2.703333333333333,1629333.3333333333,0.9658998427299218
2.703333333333333,1630000.0,0.974843359792236
2.703333333333333,1630666.6666666667,0.9658998427299218
2.703333333333333,1631333.3333333333,0.9748636756711271
2.703333333333333,1632000.0,0.9659199722246029
2.703333333333333,1632666.6666666667,0.975325536457644
2.703333333333333,1633333.3333333333,0.9659199722246029
2.703333333333333,1634000.0,0.975325536457644
2.703333333333333,1634666.6666666667,0.9751192100553133
2.703333333333333,1635333.3333333333,0.975325536457644
2.703333333333333,1636000.0,0.9843563284618815
2.703333333333333,1636666.6666666667,0.975325536457644
2.703333333333333,1637333.3333333333,0.9843563284618815
2.703333333333333,1638000.0,0.975325536457644
2.703333333333333,1638666.6666666667,0.975325536457644
2.703333333333333,1639333.3333333333,0.975325536457644
2.703333333333333,1640000.0,0.975325536457644
2.703333333333333,1640666.6666666667,0.975325536457644
2.703333333333333,1641333.3333333333,0.975325536457644
2.703333333333333,1642000.0,0.975325536457644
2.703333333333333,1642666.6666666667,0.975325536457644
2.703333333333333,1643333.3333333333,0.9843563284618815
2.703333333333333,1644000.0,0.975325536457644
2.703333333333333,1644666.6666666667,0.975325536457644
2.703333333333333,1645333.3333333333,0.975325536457644
2.703333333333333,1646000.0,0.975325536457644
2.703333333333333,1646666.6666666667,0.9843563284618815
2.703333333333333,1647333.3333333333,0.975325536457644
2.703333333333333,1648000.0,0.975325536457644
2.703333333333333,1648666.6666666667,0.9843563284618815
2.703333333333333,1649333.3333333333,0.975325536457644
2.703333333333333,1650000.0,0.975325536457644
2.8138888888888887,1550000.0,0.9760392262415312
2.8138888888888887,1550666.6666666667,0.9847538621901164
2.8138888888888887,1551333.3333333333,0.9760392262415312
2.8138888888888887,1552000.0,0.9760392262415312
2.8138888888888887,1552666.6666666667,0.9760392262415312
2.8138888888888887,1553333.3333333333,0.9760392262415312
2.8138888888888887,1554000.0,0.9760392262415312
2.8138888888888887,1554666.6666666667,0.9760392262415312
2.8138888888888887,1555333.3333333333,0.9760392262415312
2.8138888888888887,1556000.0,0.9760392262415312
2.8138888888888887,1556666.6666666667,0.9760392262415312
2.8138888888888887,1557333.3333333333,0.9760392262415312
2.8138888888888887,1558000.0,0.9760392262415312
2.8138888888888887,1558666.6666666667,0.9760392262415312
2.8138888888888887,1559333.3333333333,0.9847538621901164
2.8138888888888887,1560000.0,0.9758015543520244
2.8138888888888887,1560666.6666666667,0.9758015543520244
2.8138888888888887,1561333.3333333333,0.9758015543520244
2.8138888888888887,1562000.0,0.9671661423666081
2.8138888888888887,1562666.6666666667,0.9671661423666081
2.8138888888888887,1563333.3333333333,0.9756531204789665
2.8138888888888887,1564000.0,0.9759620655218405
2.8138888888888887,1564666.6666666667,0.9759620655218405
2.8138888888888887,1565333.3333333333,0.9759620655218405
2.8138888888888887,1566000.0,0.9759620655218405
2.8138888888888887,1566666.6666666667,0.9759620655218405
2.8138888888888887,1567333.3333333333,0.9759620655218405
2.8138888888888887,1568000.0,0.967325233083594
2.8138888888888887,1568666.6666666667,0.967325233083594
2.8138888888888887,1569333.3333333333,0.9584506896608089
2.8138888888888887,1570000.0,0.9584506896608089
2.8138888888888887,1570666.6666666667,0.9584506896608089
2.8138888888888887,1571333.3333333333,0.9584506896608089
2.8138888888888887,1572000.0,0.9495761462380236
2.8138888888888887,1572666.6666666667,0.9495761462380236
2.8138888888888887,1573333.3333333333,0.9495761462380236
2.8138888888888887,1574000.0,0.9497091953619623
2.8138888888888887,1574666.6666666667,0.9496762173739772
2.8138888888888887,1575333.3333333333,0.9408007387069308
2.8138888888888887,1576000.0,0.9492007453025285
2.8138888888888887,1576666.6666666667,0.9408007387069308
2.8138888888888887,1577333.3333333333,0.9408007387069308
2.8138888888888887,1578000.0,0.9317086978545264
2.8138888888888887,1578666.6666666667,0.9261628127482494
2.8138888888888887,1579333.3333333333,0.9206169276419724
2.8138888888888887,1580000.0,0.9176459177636098
2.8138888888888887,1580666.6666666667,0.9038776424467521
2.8138888888888887,1581333.3333333333,0.8983323808366493
2.8138888888888887,1582000.0,0.887308174936787
2.8138888888888887,1582666.6666666667,0.8708507950344963
2.8138888888888887,1583333.3333333333,0.8668967271962624
2.8138888888888887,1584000.0,0.8501180808634314
2.8138888888888887,1584666.6666666667,0.8262281445195264
2.8138888888888887,1585333.3333333333,0.8116069233999008
2.8138888888888887,1586000.0,0.7723247847660589
2.8138888888888887,1586666.6666666667,0.7231727929168907
2.8138888888888887,1587333.3333333333,0.6698239521000764
2.8138888888888887,1588000.0,0.6076637995832764
2.8138888888888887,1588666.6666666667,0.5191539512592777
2.8138888888888887,1589333.3333333333,0.4076834843494206
2.8138888888888887,1590000.0,0.30430664607457186
2.8138888888888887,1590666.6666666667,0.2483798265295584
2.8138888888888887,1591333.3333333333,0.24175139574805954
2.8138888888888887,1592000.0,0.2708705624315965
2.8138888888888887,1592666.6666666667,0.30823096287810764
2.8138888888888887,1593333.3333333333,0.35492292988589264
2.8138888888888887,1594000.0,0.39667921615676405
2.8138888888888887,1594666.6666666667,0.43533529523489717
2.8138888888888887,1595333.3333333333,0.4792247709305168
2.8138888888888887,1596000.0,0.5193310806011694
2.8138888888888887,1596666.6666666667,0.5502214725719888
2.8138888888888887,1597333.3333333333,0.5810368640766791
2.8138888888888887,1598000.0,0.5943572930230586
2.8138888888888887,1598666.6666666667,0.5987927952097979
2.8138888888888887,1599333.3333333333,0.5987927952097979
2.8138888888888887,1600000.0,0.594343051803626
2.8138888888888887,1600666.6666666667,0.5854722599856614
2.8138888888888887,1601333.3333333333,0.6032282973965372
2.8138888888888887,1602000.0,0.6346633413631846
2.8138888888888887,1602666.6666666667,0.6698239521000764
2.8138888888888887,1603333.3333333333,0.7072320368457129
2.8138888888888887,1604000.0,0.732046078719552
2.8138888888888887,1604666.6666666667,0.7599430227940495
2.8138888888888887,1605333.3333333333,0.7871615392643988
2.8138888888888887,1606000.0,0.8116069233999008
2.8138888888888887,1606666.6666666667,0.8282437982098236
2.8138888888888887,1607333.3333333333,0.837318455184218
2.8138888888888887,1608000.0,0.8425949120062328
2.8138888888888887,1608666.6666666667,0.8616594230050207
2.8138888888888887,1609333.3333333333,0.8708507950344963
2.8138888888888887,1610000.0,0.8819444357355726
2.8138888888888887,1610666.6666666667,0.887308174936787
2.8138888888888887,1611333.3333333333,0.8924859705744239
2.8138888888888887,1612000.0,0.9038776424467521
2.8138888888888887,1612666.6666666667,0.9038776424467521
2.8138888888888887,1613333.3333333333,0.9151049451401657
2.8138888888888887,1614000.0,0.9150710425356955
2.8138888888888887,1614666.6666666667,0.9206169276419724
2.8138888888888887,1615333.3333333333,0.9206169276419724
2.8138888888888887,1616000.0,0.9317086978545264
2.8138888888888887,1616666.6666666667,0.9492007453025285
2.8138888888888887,1617333.3333333333,0.9492007453025285
2.8138888888888887,1618000.0,0.9492007453025285
2.8138888888888887,1618666.6666666667,0.9408007387069308
2.8138888888888887,1619333.3333333333,0.9408007387069308
2.8138888888888887,1620000.0,0.9496762173739772
2.8138888888888887,1620666.6666666667,0.9581887417491228
2.8138888888888887,1621333.3333333333,0.9581887417491228
2.8138888888888887,1622000.0,0.9495761462380236
2.8138888888888887,1622666.6666666667,0.9584506896608089
2.8138888888888887,1623333.3333333333,0.967325233083594
2.8138888888888887,1624000.0,0.9584506896608089
2.8138888888888887,1624666.6666666667,0.9670082851042091
2.8138888888888887,1625333.3333333333,0.967325233083594
2.8138888888888887,1626000.0,0.967325233083594
2.8138888888888887,1626666.6666666667,0.967325233083594
2.8138888888888887,1627333.3333333333,0.9759620655218405
2.8138888888888887,1628000.0,0.967325233083594
2.8138888888888887,1628666.6666666667,0.967325233083594
2.8138888888888887,1629333.3333333333,0.967325233083594
2.8138888888888887,1630000.0,0.967019022067648
2.8138888888888887,1630666.6666666667,0.967019022067648
2.8138888888888887,1631333.3333333333,0.9760392262415312
2.8138888888888887,1632000.0,0.9671661423666081
2.8138888888888887,1632666.6666666667,0.9760392262415312
2.8138888888888887,1633333.3333333333,0.9760392262415312
2.8138888888888887,1634000.0,0.9760392262415312
2.8138888888888887,1634666.6666666667,0.9760392262415312
2.8138888888888887,1635333.3333333333,0.9760392262415312
2.8138888888888887,1636000.0,0.9760392262415312
2.8138888888888887,1636666.6666666667,0.9760392262415312
2.8138888888888887,1637333.3333333333,0.9760392262415312
2.8138888888888887,1638000.0,0.9760392262415312
2.8138888888888887,1638666.6666666667,0.9760392262415312
2.8138888888888887,1639333.3333333333,0.9760392262415312
2.8138888888888887,1640000.0,0.9760392262415312
2.8138888888888887,1640666.6666666667,0.9760392262415312
2.8138888888888887,1641333.3333333333,0.9760392262415312
2.8138888888888887,1642000.0,0.9760392262415312
2.8138888888888887,1642666.6666666667,0.9760392262415312
2.8138888888888887,1643333.3333333333,0.9760392262415312
2.8138888888888887,1644000.0,0.9760392262415312
2.8138888888888887,1644666.6666666667,0.9847538621901164
2.8138888888888887,1645333.3333333333,0.9847538621901164
2.8138888888888887,1646000.0,0.9760392262415312
2.8138888888888887,1646666.6666666667,0.9847538621901164
2.8138888888888887,1647333.3333333333,0.9760392262415312
2.8138888888888887,1648000.0,0.9847538621901164
2.8138888888888887,1648666.6666666667,0.9760392262415312
2.8138888888888887,1649333.3333333333,0.9847538621901164
2.8138888888888887,1650000.0,0.9760392262415312
2.924444444444444,1550000.0,0.9772468930947198
2.924444444444444,1550666.6666666667,0.9772468930947198
2.924444444444444,1551333.3333333333,0.9772468930947198
2.924444444444444,1552000.0,0.9772468930947198
2.924444444444444,1552666.6666666667,0.9772468930947198
2.924444444444444,1553333.3333333333,0.9772468930947198
2.924444444444444,1554000.0,0.9772468930947198
2.924444444444444,1554666.6666666667,0.9772468930947198
2.924444444444444,1555333.3333333333,0.9856714352765709
2.924444444444444,1556000.0,0.9856714352765709
2.924444444444444,1556666.6666666667,0.9772468930947198
2.924444444444444,1557333.3333333333,0.9772468930947198
2.924444444444444,1558000.0,0.9772468930947198
2.924444444444444,1558666.6666666667,0.9772468930947198
2.924444444444444,1559333.3333333333,0.9772468930947198
2.924444444444444,1560000.0,0.9772468930947198
2.924444444444444,1560666.6666666667,0.9772468930947198
2.924444444444444,1561333.3333333333,0.9856714352765709
2.924444444444444,1562000.0,0.9770251946162503
2.924444444444444,1562666.6666666667,0.976859461631073
2.924444444444444,1563333.3333333333,0.9770251946162503
2.924444444444444,1564000.0,0.976859461631073
2.924444444444444,1564666.6666666667,0.9770251946162503
2.924444444444444,1565333.3333333333,0.9765443739792541
2.924444444444444,1566000.0,0.9681978408683202
2.924444444444444,1566666.6666666667,0.967902388368818
2.924444444444444,1567333.3333333333,0.9765443739792541
2.924444444444444,1568000.0,0.9681978408683202
2.924444444444444,1568666.6666666667,0.9681978408683202
2.924444444444444,1569333.3333333333,0.9596297183827597
2.924444444444444,1570000.0,0.9596297183827597
2.924444444444444,1570666.6666666667,0.967902388368818
2.924444444444444,1571333.3333333333,0.9596297183827597
2.924444444444444,1572000.0,0.9596297183827597
2.924444444444444,1572666.6666666667,0.9596297183827597
2.924444444444444,1573333.3333333333,0.9510615958971992
2.924444444444444,1574000.0,0.9597987120066376
2.924444444444444,1574666.6666666667,0.9512400943859771
2.924444444444444,1575333.3333333333,0.9426703638059233
2.924444444444444,1576000.0,0.9426703638059233
2.924444444444444,1576666.6666666667,0.9426703638059233
2.924444444444444,1577333.3333333333,0.9341006332258693
2.924444444444444,1578000.0,0.9342542849439839
2.924444444444444,1578666.6666666667,0.9423082011935011
2.924444444444444,1579333.3333333333,0.9256831447151401
2.924444444444444,1580000.0,0.9251477506543254
2.924444444444444,1580666.6666666667,0.9086366108878904
2.924444444444444,1581333.3333333333,0.8998741621579632
2.924444444444444,1582000.0,0.8891428446456656
2.924444444444444,1582666.6666666667,0.8729758427049827
2.924444444444444,1583333.3333333333,0.856972852716726
2.924444444444444,1584000.0,0.8410781182811801
2.924444444444444,1584666.6666666667,0.8191421184028205
2.924444444444444,1585333.3333333333,0.7928487640982926
2.924444444444444,1586000.0,0.7495422866957258
2.924444444444444,1586666.6666666667,0.6984489367487919
2.924444444444444,1587333.3333333333,0.6438729200398203
2.924444444444444,1588000.0,0.5654561143451259
2.924444444444444,1588666.6666666667,0.46712658306039695
2.924444444444444,1589333.3333333333,0.35879021504746567
2.924444444444444,1590000.0,0.27448548958279584
2.924444444444444,1590666.6666666667,0.24413599600482222
2.924444444444444,1591333.3333333333,0.2615301982098173
2.924444444444444,1592000.0,0.29813409747265357
2.924444444444444,1592666.6666666667,0.33850395246702597
2.924444444444444,1593333.3333333333,0.3804383899618335
2.924444444444444,1594000.0,0.4204520372781485
2.924444444444444,1594666.6666666667,0.4628410180781914
2.924444444444444,1595333.3333333333,0.49292441548585564
2.924444444444444,1596000.0,0.531410482056707
2.924444444444444,1596666.6666666667,0.5649115687804639
2.924444444444444,1597333.3333333333,0.5953867799482331
2.924444444444444,1598000.0,0.6086789776769864
2.924444444444444,1598666.6666666667,0.612965449350768
