% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -19.50 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 90.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-08 T 15:35:57 -0600
% Time (s), Channel A (V), Channel B (V)
-3.9306043500e+00, 0.0000000000e+00, -1.2077515906e-02
-3.9277332000e+00, 0.0000000000e+00, -1.2923136632e-02
-3.9248620500e+00, 0.0000000000e+00, -6.8278791360e-03
-3.9219909000e+00, 0.0000000000e+00, -1.2541477909e-02
-3.9191197500e+00, 0.0000000000e+00, -1.7533535015e-02
-3.9162486000e+00, 0.0000000000e+00, -7.4586470494e-03
-3.9133774500e+00, 0.0000000000e+00, -1.5211531593e-02
-3.9105063000e+00, 0.0000000000e+00, -1.1987003697e-02
-3.9076351500e+00, 0.0000000000e+00, -4.2787719222e-03
-3.9047640000e+00, 0.0000000000e+00, -1.7103062589e-02
-3.9018928500e+00, 0.0000000000e+00, -1.3317557535e-02
-3.8990217000e+00, 0.0000000000e+00, -9.9763392096e-03
-3.8961505500e+00, 0.0000000000e+00, -1.2780559247e-02
-3.8932794000e+00, 0.0000000000e+00, -1.2579146252e-02
-3.8904082500e+00, 0.0000000000e+00, -4.7217747048e-03
-3.8875371000e+00, 0.0000000000e+00, -1.7922944964e-02
-3.8846659500e+00, 0.0000000000e+00, -2.1689226502e-02
-3.8817948000e+00, 0.0000000000e+00, -2.0351307810e-03
-3.8789236500e+00, 0.0000000000e+00, -1.3041622207e-02
-3.8760525000e+00, 0.0000000000e+00, -1.0665710910e-02
-3.8731813500e+00, 0.0000000000e+00, -6.6482932132e-03
-3.8703102000e+00, 0.0000000000e+00, -1.7372233426e-02
-3.8674390500e+00, 0.0000000000e+00, -1.3033229008e-02
-3.8645679000e+00, 0.0000000000e+00, -1.1549493348e-02
-3.8616967500e+00, 0.0000000000e+00, -1.3211620149e-02
-3.8588256000e+00, 0.0000000000e+00, -8.2450695695e-03
-3.8559544500e+00, 0.0000000000e+00, -8.3175768211e-03
-3.8530833000e+00, 0.0000000000e+00, -1.8522238382e-02
-3.8502121500e+00, 0.0000000000e+00, -8.4353253166e-03
-3.8473410000e+00, 0.0000000000e+00, -1.3800671724e-02
-3.8444698500e+00, 0.0000000000e+00, -1.1823722692e-02
-3.8415987000e+00, 0.0000000000e+00, -7.9974642598e-03
-3.8387275500e+00, 0.0000000000e+00, -1.2925823407e-02
-3.8358564000e+00, 0.0000000000e+00, -1.5234832825e-02
-3.8329852500e+00, 0.0000000000e+00, -9.7380662811e-03
-3.8301141000e+00, 0.0000000000e+00, -1.2257024554e-02
-3.8272429500e+00, 0.0000000000e+00, -1.3705624097e-02
-3.8243718000e+00, 0.0000000000e+00, -4.2815775807e-03
-3.8215006500e+00, 0.0000000000e+00, -1.6069070424e-02
-3.8186295000e+00, 0.0000000000e+00, -1.6250082953e-02
-3.8157583500e+00, 0.0000000000e+00, -7.9285591884e-03
-3.8128872000e+00, 0.0000000000e+00, -1.5460260355e-02
-3.8100160500e+00, 0.0000000000e+00, -1.1140479454e-02
-3.8071449000e+00, 0.0000000000e+00, -3.3859840339e-03
-3.8042737500e+00, 0.0000000000e+00, -1.7798568695e-02
-3.8014026000e+00, 0.0000000000e+00, -1.5022209084e-02
-3.7985314500e+00, 0.0000000000e+00, -7.5266069944e-03
-3.7956603000e+00, 0.0000000000e+00, -1.5204356954e-02
-3.7927891500e+00, 0.0000000000e+00, -1.0214314929e-02
-3.7899180000e+00, 0.0000000000e+00, -7.1407041181e-03
-3.7870468500e+00, 0.0000000000e+00, -1.8309454148e-02
-3.7841757000e+00, 0.0000000000e+00, -1.1028062898e-02
-3.7813045500e+00, 0.0000000000e+00, -1.5871259609e-02
-3.7784334000e+00, 0.0000000000e+00, -8.2327472599e-03
-3.7755622500e+00, 0.0000000000e+00, -1.0798016731e-02
-3.7726911000e+00, 0.0000000000e+00, -7.5859538053e-03
-3.7698199500e+00, 0.0000000000e+00, -1.6780560462e-02
-3.7669488000e+00, 0.0000000000e+00, -1.1400942050e-02
-3.7640776500e+00, 0.0000000000e+00, -1.2924771285e-02
-3.7612065000e+00, 0.0000000000e+00, -1.3579327854e-02
-3.7583353500e+00, 0.0000000000e+00, -6.3614562376e-03
-3.7554642000e+00, 0.0000000000e+00, -1.0892808758e-02
-3.7525930500e+00, 0.0000000000e+00, -1.6714122230e-02
-3.7497219000e+00, 0.0000000000e+00, -1.0865661634e-02
-3.7468507500e+00, 0.0000000000e+00, -1.4595326950e-02
-3.7439796000e+00, 0.0000000000e+00, -1.2933164484e-02
-3.7411084500e+00, 0.0000000000e+00, -4.6027660407e-03
-3.7382373000e+00, 0.0000000000e+00, -1.6873206636e-02
-3.7353661500e+00, 0.0000000000e+00, -1.4421596056e-02
-3.7324950000e+00, 0.0000000000e+00, -5.7322754234e-03
-3.7296238500e+00, 0.0000000000e+00, -1.6007571816e-02
-3.7267527000e+00, 0.0000000000e+00, -1.0606875300e-02
-3.7238815500e+00, 0.0000000000e+00, -5.3052446841e-03
-3.7210104000e+00, 0.0000000000e+00, -1.7976115760e-02
-3.7181392500e+00, 0.0000000000e+00, -1.4235102982e-02
-3.7152681000e+00, 0.0000000000e+00, -8.9000125110e-03
-3.7123969500e+00, 0.0000000000e+00, -1.4894783445e-02
-3.7095258000e+00, 0.0000000000e+00, -1.1277071037e-02
-3.7066546500e+00, 0.0000000000e+00, -5.9260085227e-03
-3.7037835000e+00, 0.0000000000e+00, -1.6163785176e-02
-3.7009123500e+00, 0.0000000000e+00, -1.2749673227e-02
-3.6980412000e+00, 0.0000000000e+00, -1.0566543958e-02
-3.6951700500e+00, 0.0000000000e+00, -1.3880520053e-02
-3.6922989000e+00, 0.0000000000e+00, -9.8201912351e-03
-3.6894277500e+00, 0.0000000000e+00, -7.7613906823e-03
-3.6865566000e+00, 0.0000000000e+00, -1.8441872909e-02
-3.6836854500e+00, 0.0000000000e+00, -1.1736028031e-02
-3.6808143000e+00, 0.0000000000e+00, -1.5447545729e-02
-3.6779431500e+00, 0.0000000000e+00, -1.0189462263e-02
-3.6750720000e+00, 0.0000000000e+00, -3.0490137447e-03
-3.6722008500e+00, 0.0000000000e+00, -1.2144792269e-02
-3.6693297000e+00, 0.0000000000e+00, -1.7201373577e-02
-3.6664585500e+00, 0.0000000000e+00, -7.9040810066e-03
-3.6635874000e+00, 0.0000000000e+00, -1.4829147679e-02
-3.6607162500e+00, 0.0000000000e+00, -1.3042412785e-02
-3.6578451000e+00, 0.0000000000e+00, -4.9626452452e-03
-3.6549739500e+00, 0.0000000000e+00, -1.3785347598e-02
-3.6521028000e+00, 0.0000000000e+00, -1.5459630271e-02
-3.6492316500e+00, 0.0000000000e+00, -8.4691239912e-03
-3.6463605000e+00, 0.0000000000e+00, -1.3706355233e-02
-3.6434893500e+00, 0.0000000000e+00, -1.3185905575e-02
-3.6406182000e+00, 0.0000000000e+00, -4.0617910887e-03
-3.6377470500e+00, 0.0000000000e+00, -1.7298644332e-02
-3.6348759000e+00, 0.0000000000e+00, -1.4432979183e-02
-3.6320047500e+00, 0.0000000000e+00, -9.1018713205e-03
-3.6291336000e+00, 0.0000000000e+00, -1.2954177202e-02
-3.6262624500e+00, 0.0000000000e+00, -1.2765062739e-02
-3.6233913000e+00, 0.0000000000e+00, -4.7910661487e-03
-3.6205201500e+00, 0.0000000000e+00, -1.8289279561e-02
-3.6176490000e+00, 0.0000000000e+00, -1.3615706308e-02
-3.6147778500e+00, 0.0000000000e+00, -7.7716919667e-03
-3.6119067000e+00, 0.0000000000e+00, -1.6381883518e-02
-3.6090355500e+00, 0.0000000000e+00, -7.9098587610e-03
-3.6061644000e+00, 0.0000000000e+00, -9.5745058994e-03
-3.6032932500e+00, 0.0000000000e+00, -1.6457695740e-02
-3.6004221000e+00, 0.0000000000e+00, -1.0293378624e-02
-3.5975509500e+00, 0.0000000000e+00, -1.2589952793e-02
-3.5946798000e+00, 0.0000000000e+00, -1.2272746941e-02
-3.5918086500e+00, 0.0000000000e+00, -8.8546583275e-03
-3.5889375000e+00, 0.0000000000e+00, -1.0420822096e-02
-3.5860663500e+00, 0.0000000000e+00, -1.6954107086e-02
-3.5831952000e+00, 0.0000000000e+00, -8.8555202353e-03
-3.5803240500e+00, 0.0000000000e+00, -1.3397055156e-02
-3.5774529000e+00, 0.0000000000e+00, -2.0012340272e-02
-3.5745817500e+00, 0.0000000000e+00, -4.2627582694e-04
-3.5717106000e+00, 0.0000000000e+00, -1.2867498997e-02
-3.5688394500e+00, 0.0000000000e+00, -1.6039236525e-02
-3.5659683000e+00, 0.0000000000e+00, -8.5858976392e-03
-3.5630971500e+00, 0.0000000000e+00, -1.2635657684e-02
-3.5602260000e+00, 0.0000000000e+00, -1.6925081598e-02
-3.5573548500e+00, 0.0000000000e+00, -1.2907871947e-03
-3.5544837000e+00, 0.0000000000e+00, -1.7861636570e-02
-3.5516125500e+00, 0.0000000000e+00, -1.3937477298e-02
-3.5487414000e+00, 0.0000000000e+00, -8.1514961021e-03
-3.5458702500e+00, 0.0000000000e+00, -1.5268233239e-02
-3.5429991000e+00, 0.0000000000e+00, -9.8209223706e-03
-3.5401279500e+00, 0.0000000000e+00, -7.2370119138e-03
-3.5372568000e+00, 0.0000000000e+00, -1.7211318210e-02
-3.5343856500e+00, 0.0000000000e+00, -1.2818643684e-02
-3.5315145000e+00, 0.0000000000e+00, -9.1949157548e-03
-3.5286433500e+00, 0.0000000000e+00, -1.4171957833e-02
-3.5257722000e+00, 0.0000000000e+00, -1.0729789298e-02
-3.5229010500e+00, 0.0000000000e+00, -8.0402981060e-03
-3.5200299000e+00, 0.0000000000e+00, -1.6875090944e-02
