% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 42.00 s, time offset -19.00 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 30.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 16:13:02 -0500
% Time (s), Channel A (V), Channel B (V)
-4.7823554280e+00, 9.5999964289e-03, -8.9650805741e-03
-4.7794142500e+00, 9.5999964289e-03, -1.4319894674e-02
-4.7764730720e+00, 9.5999964289e-03, -1.2632201547e-02
-4.7735318940e+00, 9.5999964289e-03, -1.0754790331e-02
-4.7705907160e+00, 9.5999964289e-03, -1.3483307243e-02
-4.7676495380e+00, 9.5999964289e-03, -1.1852915420e-02
-4.7647083600e+00, 9.5999964289e-03, -1.1001072786e-02
-4.7617671820e+00, 9.5999964289e-03, -1.5464557125e-02
-4.7588260040e+00, 9.5999964289e-03, -1.0128543656e-02
-4.7558848260e+00, 9.5999964289e-03, -1.1581669906e-02
-4.7529436480e+00, 9.5999964289e-03, -1.2891905563e-02
-4.7500024700e+00, 9.5999964289e-03, -1.1152934297e-02
-4.7470612920e+00, 9.5999964289e-03, -1.1943454381e-02
-4.7441201140e+00, 9.5999964289e-03, -1.3047492384e-02
-4.7411789360e+00, 9.5999964289e-03, -1.0871185962e-02
-4.7382377580e+00, 9.5999964289e-03, -1.3517508143e-02
-4.7352965800e+00, 9.5999964289e-03, -1.2101292636e-02
-4.7323554020e+00, 9.5999964289e-03, -9.4987167370e-03
-4.7294142240e+00, 9.5999964289e-03, -1.3809190638e-02
-4.7264730460e+00, 9.5999964289e-03, -1.2974570310e-02
-4.7235318680e+00, 9.5999964289e-03, -1.0920636262e-02
-4.7205906900e+00, 9.5999964289e-03, -1.3164137530e-02
-4.7176495120e+00, 9.5999964289e-03, -1.2279521451e-02
-4.7147083340e+00, 9.5999964289e-03, -1.0316317853e-02
-4.7117671560e+00, 9.5999964289e-03, -1.4086987359e-02
-4.7088259780e+00, 9.5999964289e-03, -1.1426350007e-02
-4.7058848000e+00, 9.5999964289e-03, -1.2255666701e-02
-4.7029436220e+00, 9.5999964289e-03, -1.2863118548e-02
-4.7000024440e+00, 9.5999964289e-03, -1.1834370107e-02
-4.6970612660e+00, 9.5999964289e-03, -1.1875342715e-02
-4.6941200880e+00, 9.5999964289e-03, -1.3448404221e-02
-4.6911789100e+00, 9.5999964289e-03, -1.1047122725e-02
-4.6882377320e+00, 9.5999964289e-03, -1.3169284492e-02
-4.6852965540e+00, 9.5999964289e-03, -1.2109694893e-02
-4.6823553760e+00, 9.5999964289e-03, -9.1803593967e-03
-4.6794141980e+00, 9.5999964289e-03, -1.4406574864e-02
-4.6764730200e+00, 9.5999964289e-03, -1.1984200686e-02
-4.6735318420e+00, 9.5999964289e-03, -1.1518856072e-02
-4.6705906640e+00, 9.5999964289e-03, -1.2538668411e-02
-4.6676494860e+00, 9.5999964289e-03, -1.2598702770e-02
-4.6647083080e+00, 9.5999964289e-03, -1.0521906227e-02
-4.6617671300e+00, 9.5999964289e-03, -1.3922232329e-02
-4.6588259520e+00, 9.5999964289e-03, -1.4373081889e-02
-4.6558847740e+00, 9.5999964289e-03, -9.2238851770e-03
-4.6529435960e+00, 9.5999964289e-03, -1.3002446306e-02
-4.6500024180e+00, 9.5999964289e-03, -1.0707986046e-02
-4.6470612400e+00, 9.5999964289e-03, -1.2194094636e-02
-4.6441200620e+00, 9.5999964289e-03, -1.3115627261e-02
-4.6411788840e+00, 9.5999964289e-03, -1.1011523383e-02
-4.6382377060e+00, 9.5999964289e-03, -1.3193237888e-02
-4.6352965280e+00, 9.5999964289e-03, -1.3157969298e-02
-4.6323553500e+00, 9.5999964289e-03, -8.2526991591e-03
-4.6294141720e+00, 9.5999964289e-03, -1.4138178458e-02
-4.6264729940e+00, 9.5999964289e-03, -1.2066639129e-02
-4.6235318160e+00, 9.5999964289e-03, -1.1258908344e-02
-4.6205906380e+00, 9.5999964289e-03, -1.2948957352e-02
-4.6176494600e+00, 9.5999964289e-03, -1.1930816180e-02
-4.6147082820e+00, 9.5999964289e-03, -1.1180943755e-02
-4.6117671040e+00, 9.5999964289e-03, -1.2845588701e-02
-4.6088259260e+00, 9.5999964289e-03, -1.2384984864e-02
-4.6058847480e+00, 9.5999964289e-03, -1.1575194133e-02
-4.6029435700e+00, 9.5999964289e-03, -1.3178383069e-02
-4.6000023920e+00, 9.5999964289e-03, -1.1189641948e-02
-4.5970612140e+00, 9.5999964289e-03, -1.1435228083e-02
-4.5941200360e+00, 9.5999964289e-03, -1.3767219971e-02
-4.5911788580e+00, 9.5999964289e-03, -1.0491807810e-02
-4.5882376800e+00, 9.5999964289e-03, -1.3450504785e-02
-4.5852965020e+00, 9.5999964289e-03, -1.2569016342e-02
-4.5823553240e+00, 9.5999964289e-03, -8.9320576151e-03
-4.5794141460e+00, 9.5999964289e-03, -1.4318618088e-02
-4.5764729680e+00, 9.5999964289e-03, -1.2503051661e-02
-4.5735317900e+00, 9.5999964289e-03, -1.1043472849e-02
-4.5705906120e+00, 9.5999964289e-03, -1.3335252279e-02
-4.5676494340e+00, 9.5999964289e-03, -1.1820217410e-02
-4.5647082560e+00, 9.5999964289e-03, -1.1008418958e-02
-4.5617670780e+00, 9.5999964289e-03, -1.3324697234e-02
-4.5588259000e+00, 9.5999964289e-03, -1.1893557276e-02
-4.5558847220e+00, 9.5999964289e-03, -1.4496916535e-02
-4.5529435440e+00, 9.5999964289e-03, -1.0097029389e-02
-4.5500023660e+00, 9.5999964289e-03, -1.1089122405e-02
-4.5470611880e+00, 9.5999964289e-03, -1.1625746939e-02
-4.5441200100e+00, 9.5999964289e-03, -1.3700883920e-02
-4.5411788320e+00, 9.5999964289e-03, -1.0654276591e-02
-4.5382376540e+00, 9.5999964289e-03, -1.3031111465e-02
-4.5352964760e+00, 9.5999964289e-03, -1.3310985539e-02
-4.5323552980e+00, 9.5999964289e-03, -8.4393534417e-03
-4.5294141200e+00, 9.5999964289e-03, -1.4957183818e-02
-4.5264729420e+00, 9.5999964289e-03, -1.1978577905e-02
-4.5235317640e+00, 9.5999964289e-03, -1.1079455167e-02
-4.5205905860e+00, 9.5999964289e-03, -1.2889758577e-02
-4.5176494080e+00, 9.5999964289e-03, -1.2204916604e-02
-4.5147082300e+00, 9.5999964289e-03, -1.0706842921e-02
-4.5117670520e+00, 9.5999964289e-03, -1.3893538157e-02
-4.5088258740e+00, 9.5999964289e-03, -1.1340934798e-02
-4.5058846960e+00, 9.5999964289e-03, -1.2299163468e-02
-4.5029435180e+00, 9.5999964289e-03, -1.2670458509e-02
-4.5000023400e+00, 9.5999964289e-03, -1.0887619105e-02
-4.4970611620e+00, 9.5999964289e-03, -1.2329256082e-02
-4.4941199840e+00, 9.5999964289e-03, -1.2909052434e-02
-4.4911788060e+00, 9.5999964289e-03, -1.1260712972e-02
-4.4882376280e+00, 9.5999964289e-03, -1.2323203903e-02
-4.4852964500e+00, 9.5999964289e-03, -1.3519835011e-02
-4.4823552720e+00, 9.5999964289e-03, -8.6813361226e-03
-4.4794140940e+00, 9.5999964289e-03, -1.4452601592e-02
-4.4764729160e+00, 9.5999964289e-03, -1.2592406880e-02
-4.4735317380e+00, 9.5999964289e-03, -1.0960483153e-02
-4.4705905600e+00, 9.5999964289e-03, -1.3209177805e-02
-4.4676493820e+00, 9.5999964289e-03, -1.2013840692e-02
-4.4647082040e+00, 9.5999964289e-03, -1.0702247211e-02
-4.4617670260e+00, 9.5999964289e-03, -1.3429267036e-02
-4.4588258480e+00, 9.5999964289e-03, -1.2039900454e-02
-4.4558846700e+00, 9.5999964289e-03, -1.1670270778e-02
-4.4529434920e+00, 9.5999964289e-03, -1.4751369140e-02
-4.4500023140e+00, 9.5999964289e-03, -8.9540961317e-03
-4.4470611360e+00, 9.5999964289e-03, -1.2343124448e-02
-4.4441199580e+00, 9.5999964289e-03, -1.3249430883e-02
-4.4411787800e+00, 9.5999964289e-03, -1.0654230170e-02
-4.4382376020e+00, 9.5999964289e-03, -1.3048090059e-02
-4.4352964240e+00, 9.5999964289e-03, -1.2909290343e-02
-4.4323552460e+00, 9.5999964289e-03, -9.2651711291e-03
-4.4294140680e+00, 9.5999964289e-03, -1.3818736020e-02
-4.4264728900e+00, 9.5999964289e-03, -1.2847741490e-02
-4.4235317120e+00, 9.5999964289e-03, -1.1016159711e-02
-4.4205905340e+00, 9.5999964289e-03, -1.2994229734e-02
-4.4176493560e+00, 9.5999964289e-03, -1.2272407385e-02
-4.4147081780e+00, 9.5999964289e-03, -1.0771339528e-02
-4.4117670000e+00, 9.5999964289e-03, -1.3760065287e-02
-4.4088258220e+00, 9.5999964289e-03, -1.1593188193e-02
-4.4058846440e+00, 9.5999964289e-03, -1.1948485291e-02
-4.4029434660e+00, 9.5999964289e-03, -1.2820341312e-02
-4.4000022880e+00, 9.5999964289e-03, -1.0707121449e-02
-4.3970611100e+00, 9.5999964289e-03, -1.2087656376e-02
-4.3941199320e+00, 9.5999964289e-03, -1.3762078811e-02
-4.3911787540e+00, 9.5999964289e-03, -1.0146555124e-02
-4.3882375760e+00, 9.5999964289e-03, -1.3300691614e-02
-4.3852963980e+00, 9.5999964289e-03, -1.2988960916e-02
-4.3823552200e+00, 9.5999964289e-03, -8.8659072491e-03
-4.3794140420e+00, 9.5999964289e-03, -1.5008444549e-02
-4.3764728640e+00, 9.5999964289e-03, -1.2222254963e-02
-4.3735316860e+00, 9.5999964289e-03, -1.1076344939e-02
-4.3705905080e+00, 9.5999964289e-03, -1.2326111038e-02
-4.3676493300e+00, 9.5999964289e-03, -1.2460639993e-02
-4.3647081520e+00, 9.5999964289e-03, -1.0553936930e-02
