% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -17.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 15:12:42 -0500
% Time (s), Channel A (V), Channel B (V)
-5.2484622000e+00, -1.0666673869e-03, -4.4490432964e-03
-5.2455910500e+00, -1.0666673869e-03, -1.7124354684e-02
-5.2427199000e+00, -1.0666673869e-03, -1.5347421762e-02
-5.2398487500e+00, -1.0666673869e-03, -8.3969555585e-03
-5.2369776000e+00, -1.0666673869e-03, -1.1717856636e-02
-5.2341064500e+00, -1.0666673869e-03, -1.5623565137e-02
-5.2312353000e+00, -1.0666673869e-03, -2.8733688210e-03
-5.2283641500e+00, -1.0666673869e-03, -1.8627622959e-02
-5.2254930000e+00, -1.0666673869e-03, -1.3948075792e-02
-5.2226218500e+00, -1.0666673869e-03, -7.0711035763e-03
-5.2197507000e+00, -1.0666673869e-03, -1.6578588713e-02
-5.2168795500e+00, -1.0666673869e-03, -1.3506386676e-02
-5.2140084000e+00, -1.0666673869e-03, -5.4010234466e-03
-5.2111372500e+00, -1.0666673869e-03, -1.6731354442e-02
-5.2082661000e+00, -1.0666673869e-03, -1.1354702182e-02
-5.2053949500e+00, -1.0666673869e-03, -1.0718637994e-02
-5.2025238000e+00, -1.0666673869e-03, -1.4554038593e-02
-5.1996526500e+00, -1.0666673869e-03, -1.0665342370e-02
-5.1967815000e+00, -1.0666673869e-03, -7.5492305884e-03
-5.1939103500e+00, -1.0666673869e-03, -1.8424646641e-02
-5.1910392000e+00, -1.0666673869e-03, -8.4195375432e-03
-5.1881680500e+00, -1.0666673869e-03, -1.3982540217e-02
-5.1852969000e+00, -1.0666673869e-03, -1.2757038080e-02
-5.1824257500e+00, -1.0666673869e-03, -8.9653986209e-03
-5.1795546000e+00, -1.0666673869e-03, -1.8117551860e-02
-5.1766834500e+00, -1.0666673869e-03, -1.2522498104e-02
-5.1738123000e+00, -1.0666673869e-03, -7.3747269495e-03
-5.1709411500e+00, -1.0666673869e-03, -1.1119056586e-02
-5.1680700000e+00, -1.0666673869e-03, -1.7021389393e-02
-5.1651988500e+00, -1.0666673869e-03, -4.6127820039e-03
-5.1623277000e+00, -1.0666673869e-03, -1.4898831439e-02
-5.1594565500e+00, -1.0666673869e-03, -1.5167681290e-02
-5.1565854000e+00, -1.0666673869e-03, -7.1854103847e-03
-5.1537142500e+00, -1.0666673869e-03, -1.5478372308e-02
-5.1508431000e+00, -1.0666673869e-03, -1.3956403605e-02
-5.1479719500e+00, -1.0666673869e-03, -3.2376586158e-03
-5.1451008000e+00, -1.0666673869e-03, -1.8413043579e-02
-5.1422296500e+00, -1.0666673869e-03, -1.3921927293e-02
-5.1393585000e+00, -1.0666673869e-03, -7.8849644857e-03
-5.1364873500e+00, -1.0666673869e-03, -1.6049775577e-02
-5.1336162000e+00, -1.0666673869e-03, -1.1648707853e-02
-5.1307450500e+00, -1.0666673869e-03, -6.4877762577e-03
-5.1278739000e+00, -1.0666673869e-03, -1.7709173994e-02
-5.1250027500e+00, -1.0666673869e-03, -1.1192289030e-02
-5.1221316000e+00, -1.0666673869e-03, -1.0773853592e-02
-5.1192604500e+00, -1.0666673869e-03, -1.2957767493e-02
-5.1163893000e+00, -1.0666673869e-03, -1.4734795522e-02
-5.1135181500e+00, -1.0666673869e-03, -5.7083976049e-03
-5.1106470000e+00, -1.0666673869e-03, -1.7362324458e-02
-5.1077758500e+00, -1.0666673869e-03, -1.0691270935e-02
-5.1049047000e+00, -1.0666673869e-03, -1.0416994037e-02
-5.1020335500e+00, -1.0666673869e-03, -1.5974409170e-02
-5.0991624000e+00, -1.0666673869e-03, -7.3397572691e-03
-5.0962912500e+00, -1.0666673869e-03, -1.1205823954e-02
-5.0934201000e+00, -1.0666673869e-03, -1.6616572099e-02
-5.0905489500e+00, -1.0666673869e-03, -8.3521185197e-03
-5.0876778000e+00, -1.0666673869e-03, -1.3725525251e-02
-5.0848066500e+00, -1.0666673869e-03, -1.5719409285e-02
-5.0819355000e+00, -1.0666673869e-03, -4.1891751191e-03
-5.0790643500e+00, -1.0666673869e-03, -1.5668913376e-02
-5.0761932000e+00, -1.0666673869e-03, -2.2413347947e-02
-5.0733220500e+00, -1.0666673869e-03, -2.0934730236e-03
-5.0704509000e+00, -1.0666673869e-03, -1.4083728194e-02
-5.0675797500e+00, -1.0666673869e-03, -1.3237328778e-02
-5.0647086000e+00, -1.0666673869e-03, -5.7168740224e-03
-5.0618374500e+00, -1.0666673869e-03, -1.6475641255e-02
-5.0589663000e+00, -1.0666673869e-03, -1.3503890116e-02
-5.0560951500e+00, -1.0666673869e-03, -9.3979039608e-03
-5.0532240000e+00, -1.0666673869e-03, -1.2586362501e-02
-5.0503528500e+00, -1.0666673869e-03, -1.5086929445e-02
-5.0474817000e+00, -1.0666673869e-03, -3.9780909239e-03
-5.0446105500e+00, -1.0666673869e-03, -1.8716518347e-02
-5.0417394000e+00, -1.0666673869e-03, -1.2641263057e-02
-5.0388682500e+00, -1.0666673869e-03, -8.4782067163e-03
-5.0359971000e+00, -1.0666673869e-03, -1.6136649941e-02
-5.0331259500e+00, -1.0666673869e-03, -1.1555972517e-02
-5.0302548000e+00, -1.0666673869e-03, -6.2881167991e-03
-5.0273836500e+00, -1.0666673869e-03, -1.8174693376e-02
-5.0245125000e+00, -1.0666673869e-03, -1.0007142012e-02
-5.0216413500e+00, -1.0666673869e-03, -1.1300116669e-02
-5.0187702000e+00, -1.0666673869e-03, -1.5812489385e-02
-5.0158990500e+00, -1.0666673869e-03, -8.4215169590e-03
-5.0130279000e+00, -1.0666673869e-03, -1.1198613650e-02
-5.0101567500e+00, -1.0666673869e-03, -1.6190183332e-02
-5.0072856000e+00, -1.0666673869e-03, -8.3648034250e-03
-5.0044144500e+00, -1.0666673869e-03, -1.3950982502e-02
-5.0015433000e+00, -1.0666673869e-03, -1.3286415914e-02
-4.9986721500e+00, -1.0666673869e-03, -7.1596958110e-03
-4.9958010000e+00, -1.0666673869e-03, -1.3165689379e-02
-4.9929298500e+00, -1.0666673869e-03, -1.6118436937e-02
-4.9900587000e+00, -1.0666673869e-03, -8.3680608421e-03
-4.9871875500e+00, -1.0666673869e-03, -1.3488940473e-02
-4.9843164000e+00, -1.0666673869e-03, -1.5946215868e-02
-4.9814452500e+00, -1.0666673869e-03, -2.5934330521e-03
-4.9785741000e+00, -1.0666673869e-03, -1.8251545832e-02
-4.9757029500e+00, -1.0666673869e-03, -1.4682147815e-02
-4.9728318000e+00, -1.0666673869e-03, -1.2270654586e-02
