% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 12.41 s, time offset -6.516 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 54.70 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-06 T 11:15:00 -0600
% Time (s), Channel A (V), Channel B (V)
-5.0918126000e-01, -1.7333333526e-03, -2.6666666963e-04
-5.0831235000e-01, -1.7333333526e-03, -8.0000000889e-04
-5.0744344000e-01, -1.7000000189e-03, -2.6666666963e-04
-5.0657453000e-01, -1.7000000189e-03, 5.3333333926e-04
-5.0570562000e-01, -1.7000000189e-03, 0.0000000000e+00
-5.0483671000e-01, -1.6666666852e-03, 8.0000000889e-04
-5.0396780000e-01, -1.6333333515e-03, 0.0000000000e+00
-5.0309889000e-01, -1.6333333515e-03, -3.2333333693e-03
-5.0222998000e-01, -1.6333333515e-03, -1.3333333482e-03
-5.0136107000e-01, -1.6000000178e-03, -8.0000000889e-04
-5.0049216000e-01, -1.5666666841e-03, -8.0000000889e-04
-4.9962325000e-01, -1.5666666841e-03, -1.3333333482e-03
-4.9875434000e-01, -1.5333333504e-03, 0.0000000000e+00
-4.9788543000e-01, -1.5000000167e-03, -5.3333333926e-04
-4.9701652000e-01, -1.4666666830e-03, 5.3333333926e-04
-4.9614761000e-01, -1.4666666830e-03, -2.6666666963e-04
-4.9527870000e-01, -1.4333333493e-03, -1.3333333482e-03
-4.9440979000e-01, -1.4333333493e-03, -1.8666666874e-03
-4.9354088000e-01, -1.4000000156e-03, 2.6666666963e-04
-4.9267197000e-01, -1.3666666819e-03, -8.0000000889e-04
-4.9180306000e-01, -1.3333333482e-03, -1.0666666785e-03
-4.9093415000e-01, -1.3000000145e-03, -8.0000000889e-04
-4.9006524000e-01, -1.2666666807e-03, -5.3333333926e-04
-4.8919633000e-01, -1.2666666807e-03, 2.6666666963e-04
-4.8832742000e-01, -1.2333333470e-03, 1.0666666785e-03
-4.8745851000e-01, -1.2000000133e-03, -5.3333333926e-04
-4.8658960000e-01, -1.1666666796e-03, -3.5000000389e-03
-4.8572069000e-01, -1.1333333459e-03, -1.0666666785e-03
-4.8485178000e-01, -1.1000000122e-03, -8.0000000889e-04
-4.8398287000e-01, -1.0666666785e-03, -5.3333333926e-04
-4.8311396000e-01, -1.0333333448e-03, -5.3333333926e-04
-4.8224505000e-01, -1.0000000111e-03, -2.6666666963e-04
-4.8137614000e-01, -9.6666667741e-04, -5.3333333926e-04
-4.8050723000e-01, -9.3333334371e-04, 0.0000000000e+00
-4.7963832000e-01, -9.0000001001e-04, -1.0666666785e-03
-4.7876941000e-01, -8.6666667630e-04, -2.1666666908e-03
-4.7790050000e-01, -8.3333334260e-04, -1.0666666785e-03
-4.7703159000e-01, -8.0000000889e-04, 2.6666666963e-04
-4.7616268000e-01, -7.3333334149e-04, -5.3333333926e-04
-4.7529377000e-01, -7.3333334149e-04, -2.6666666963e-04
-4.7442486000e-01, -6.6666667408e-04, -2.6666666963e-04
-4.7355595000e-01, -6.3333334037e-04, -5.3333333926e-04
-4.7268704000e-01, -6.0000000667e-04, -5.3333333926e-04
-4.7181813000e-01, -5.6666667297e-04, 8.0000000889e-04
-4.7094922000e-01, -5.3333333926e-04, -2.6666666963e-04
-4.7008031000e-01, -5.0000000556e-04, -2.1666666908e-03
-4.6921140000e-01, -4.6666667185e-04, 2.6666666963e-04
-4.6834249000e-01, -4.0000000445e-04, -8.0000000889e-04
-4.6747358000e-01, -3.6666667074e-04, -2.6666666963e-04
-4.6660467000e-01, -3.6666667074e-04, 0.0000000000e+00
-4.6573576000e-01, -3.0000000334e-04, -2.6666666963e-04
-4.6486685000e-01, -2.6666666963e-04, -5.3333333926e-04
-4.6399794000e-01, -2.0000000222e-04, 0.0000000000e+00
-4.6312903000e-01, -1.6666666852e-04, 0.0000000000e+00
-4.6226012000e-01, -1.3333333482e-04, -5.3333333926e-04
-4.6139121000e-01, -1.0000000111e-04, 5.3333333926e-04
-4.6052230000e-01, -6.6666667408e-05, -5.3333333926e-04
-4.5965339000e-01, -3.3333333704e-05, -1.0666666785e-03
-4.5878448000e-01, 0.0000000000e+00, -5.3333333926e-04
-4.5791557000e-01, 6.6666667408e-05, -8.0000000889e-04
-4.5704666000e-01, 1.0000000111e-04, 0.0000000000e+00
-4.5617775000e-01, 1.3333333482e-04, 0.0000000000e+00
-4.5530884000e-01, 1.6666666852e-04, 5.3333333926e-04
-4.5443993000e-01, 2.0000000222e-04, 2.6666666963e-04
-4.5357102000e-01, 2.3333333593e-04, -2.1666666908e-03
-4.5270211000e-01, 3.0000000334e-04, 1.3333333482e-03
-4.5183320000e-01, 3.3333333704e-04, -1.3333333482e-03
-4.5096429000e-01, 3.6666667074e-04, -8.0000000889e-04
-4.5009538000e-01, 4.0000000445e-04, -1.3333333482e-03
-4.4922647000e-01, 4.3333333815e-04, -1.3333333482e-03
-4.4835756000e-01, 4.6666667185e-04, -2.6666666963e-04
-4.4748865000e-01, 5.3333333926e-04, -1.0666666785e-03
-4.4661974000e-01, 5.3333333926e-04, 0.0000000000e+00
-4.4575083000e-01, 6.0000000667e-04, -8.0000000889e-04
-4.4488192000e-01, 6.3333334037e-04, 0.0000000000e+00
-4.4401301000e-01, 6.6666667408e-04, -1.3333333482e-03
-4.4314410000e-01, 7.0000000778e-04, -1.3333333482e-03
-4.4227519000e-01, 7.3333334149e-04, -5.3333333926e-04
-4.4140628000e-01, 7.6666667519e-04, -1.0666666785e-03
-4.4053737000e-01, 8.0000000889e-04, -1.0666666785e-03
-4.3966846000e-01, 8.3333334260e-04, -2.6666666963e-04
-4.3879955000e-01, 9.0000001001e-04, -5.3333333926e-04
-4.3793064000e-01, 9.0000001001e-04, 1.3333333482e-03
-4.3706173000e-01, 9.3333334371e-04, -1.3333333482e-03
-4.3619282000e-01, 9.6666667741e-04, -2.6666666963e-04
-4.3532391000e-01, 1.0000000111e-03, -1.8666666874e-03
-4.3445500000e-01, 1.0333333448e-03, -1.3333333482e-03
-4.3358609000e-01, 1.0666666785e-03, -1.0666666785e-03
-4.3271718000e-01, 1.1000000122e-03, -1.3333333482e-03
-4.3184827000e-01, 1.1333333459e-03, -1.0666666785e-03
-4.3097936000e-01, 1.1666666796e-03, -2.6666666963e-04
-4.3011045000e-01, 1.2000000133e-03, 5.3333333926e-04
-4.2924154000e-01, 1.2333333470e-03, 0.0000000000e+00
-4.2837263000e-01, 1.2666666807e-03, -2.1666666908e-03
-4.2750372000e-01, 1.2666666807e-03, -1.8666666874e-03
-4.2663481000e-01, 1.3000000145e-03, -2.6666666963e-04
-4.2576590000e-01, 1.3333333482e-03, -8.0000000889e-04
-4.2489699000e-01, 1.3666666819e-03, -1.0666666785e-03
-4.2402808000e-01, 1.3666666819e-03, -8.0000000889e-04
-4.2315917000e-01, 1.4000000156e-03, 2.6666666963e-04
-4.2229026000e-01, 1.4333333493e-03, -2.6666666963e-04
-4.2142135000e-01, 1.4333333493e-03, 5.3333333926e-04
-4.2055244000e-01, 1.4666666830e-03, -1.0666666785e-03
-4.1968353000e-01, 1.5000000167e-03, -2.9666666996e-03
-4.1881462000e-01, 1.5000000167e-03, -1.8666666874e-03
-4.1794571000e-01, 1.5333333504e-03, -1.3333333482e-03
-4.1707680000e-01, 1.5666666841e-03, -1.0666666785e-03
-4.1620789000e-01, 1.5666666841e-03, -2.6666666963e-04
-4.1533898000e-01, 1.6000000178e-03, 2.6666666963e-04
-4.1447007000e-01, 1.6000000178e-03, -2.6666666963e-04
-4.1360116000e-01, 1.6333333515e-03, 0.0000000000e+00
-4.1273225000e-01, 1.6333333515e-03, -8.0000000889e-04
-4.1186334000e-01, 1.6333333515e-03, -1.3333333482e-03
-4.1099443000e-01, 1.6666666852e-03, -2.4333333604e-03
-4.1012552000e-01, 1.6666666852e-03, -2.6666666963e-04
-4.0925661000e-01, 1.6666666852e-03, -1.0666666785e-03
-4.0838770000e-01, 1.7000000189e-03, -2.4333333604e-03
-4.0751879000e-01, 1.7000000189e-03, -1.6000000178e-03
-4.0664988000e-01, 1.7333333526e-03, 0.0000000000e+00
-4.0578097000e-01, 1.7333333526e-03, 5.3333333926e-04
-4.0491206000e-01, 1.7333333526e-03, 1.6000000178e-03
-4.0404315000e-01, 1.7333333526e-03, 0.0000000000e+00
-4.0317424000e-01, 1.7666666863e-03, -3.7666667085e-03
-4.0230533000e-01, 1.7666666863e-03, -1.0666666785e-03
-4.0143642000e-01, 1.7666666863e-03, -5.3333333926e-04
-4.0056751000e-01, 1.7666666863e-03, -5.3333333926e-04
-3.9969860000e-01, 1.7666666863e-03, -1.0666666785e-03
-3.9882969000e-01, 1.7666666863e-03, 2.6666666963e-04
-3.9796078000e-01, 1.7666666863e-03, -5.3333333926e-04
-3.9709187000e-01, 1.7666666863e-03, 5.3333333926e-04
-3.9622296000e-01, 1.7666666863e-03, 0.0000000000e+00
-3.9535405000e-01, 1.7666666863e-03, -1.3333333482e-03
-3.9448514000e-01, 1.7666666863e-03, -1.3333333482e-03
-3.9361623000e-01, 1.7666666863e-03, 5.3333333926e-04
-3.9274732000e-01, 1.7666666863e-03, -2.6666666963e-04
-3.9187841000e-01, 1.7666666863e-03, -5.3333333926e-04
-3.9100950000e-01, 1.7666666863e-03, -1.0666666785e-03
-3.9014059000e-01, 1.7333333526e-03, 8.0000000889e-04
-3.8927168000e-01, 1.7333333526e-03, 0.0000000000e+00
-3.8840277000e-01, 1.7333333526e-03, 1.3333333482e-03
-3.8753386000e-01, 1.7333333526e-03, 2.6666666963e-04
-3.8666495000e-01, 1.7000000189e-03, -2.1666666908e-03
-3.8579604000e-01, 1.7000000189e-03, -2.6666666963e-04
