% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -13.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-08 T 16:44:59 -0600
% Time (s), Channel A (V), Channel B (V)
-9.2422318500e+00, 0.0000000000e+00, -1.6353327620e-02
-9.2393607000e+00, 0.0000000000e+00, -1.3519107247e-02
-9.2364895500e+00, 0.0000000000e+00, -1.1605701625e-02
-9.2336184000e+00, 0.0000000000e+00, -1.3413740503e-02
-9.2307472500e+00, 0.0000000000e+00, -8.6121055809e-03
-9.2278761000e+00, 0.0000000000e+00, -1.0521712864e-02
-9.2250049500e+00, 0.0000000000e+00, -1.8251230789e-02
-9.2221338000e+00, 0.0000000000e+00, -9.7191696953e-03
-9.2192626500e+00, 0.0000000000e+00, -1.3584933227e-02
-9.2163915000e+00, 0.0000000000e+00, -1.3890108034e-02
-9.2135203500e+00, 0.0000000000e+00, -6.8553413021e-03
-9.2106492000e+00, 0.0000000000e+00, -1.3907904944e-02
-9.2077780500e+00, 0.0000000000e+00, -1.6989849511e-02
-9.2049069000e+00, 0.0000000000e+00, -7.1720835067e-03
-9.2020357500e+00, 0.0000000000e+00, -2.1175065799e-02
-9.1991646000e+00, 0.0000000000e+00, -8.5642013391e-03
-9.1962934500e+00, 0.0000000000e+00, -3.8639624412e-03
-9.1934223000e+00, 0.0000000000e+00, -1.8081440895e-02
-9.1905511500e+00, 0.0000000000e+00, -1.4070294320e-02
-9.1876800000e+00, 0.0000000000e+00, -1.0041838259e-02
-9.1848088500e+00, 0.0000000000e+00, -1.4290140254e-02
-9.1819377000e+00, 0.0000000000e+00, -1.2477940443e-02
-9.1790665500e+00, 0.0000000000e+00, -6.6080094253e-03
-9.1761954000e+00, 0.0000000000e+00, -1.7042223785e-02
-9.1733242500e+00, 0.0000000000e+00, -1.4328290077e-02
-9.1704531000e+00, 0.0000000000e+00, -9.3549631192e-03
-9.1675819500e+00, 0.0000000000e+00, -1.4728114250e-02
-9.1647108000e+00, 0.0000000000e+00, -9.8677744905e-03
-9.1618396500e+00, 0.0000000000e+00, -8.6495242683e-03
-9.1589685000e+00, 0.0000000000e+00, -1.7502381506e-02
-9.1560973500e+00, 0.0000000000e+00, -1.3115912716e-02
-9.1532262000e+00, 0.0000000000e+00, -1.0319063477e-02
-9.1503550500e+00, 0.0000000000e+00, -1.5384460021e-02
-9.1474839000e+00, 0.0000000000e+00, -7.8932804101e-03
-9.1446127500e+00, 0.0000000000e+00, -1.1359445647e-02
-9.1417416000e+00, 0.0000000000e+00, -1.8504899175e-02
-9.1388704500e+00, 0.0000000000e+00, -8.1656373344e-03
-9.1359993000e+00, 0.0000000000e+00, -1.4983108191e-02
-9.1331281500e+00, 0.0000000000e+00, -1.2008937765e-02
-9.1302570000e+00, 0.0000000000e+00, -6.6476690730e-03
-9.1273858500e+00, 0.0000000000e+00, -1.4974435615e-02
-9.1245147000e+00, 0.0000000000e+00, -1.5270105659e-02
-9.1216435500e+00, 0.0000000000e+00, -1.1547371271e-02
-9.1187724000e+00, 0.0000000000e+00, -1.4050815204e-02
-9.1159012500e+00, 0.0000000000e+00, -1.3184621630e-02
-9.1130301000e+00, 0.0000000000e+00, -4.7348281500e-03
-9.1101589500e+00, 0.0000000000e+00, -1.6788638619e-02
-9.1072878000e+00, 0.0000000000e+00, -1.4502229018e-02
-9.1044166500e+00, 0.0000000000e+00, -9.3351927373e-03
-9.1015455000e+00, 0.0000000000e+00, -1.7826904657e-02
-9.0986743500e+00, 0.0000000000e+00, -1.1299528194e-02
-9.0958032000e+00, 0.0000000000e+00, -3.4078467714e-03
-9.0929320500e+00, 0.0000000000e+00, -1.8936417779e-02
-9.0900609000e+00, 0.0000000000e+00, -1.3852766621e-02
-9.0871897500e+00, 0.0000000000e+00, -9.2271748838e-03
-9.0843186000e+00, 0.0000000000e+00, -1.6080013681e-02
-9.0814474500e+00, 0.0000000000e+00, -8.4864097010e-03
-9.0785763000e+00, 0.0000000000e+00, -1.0447701731e-02
-9.0757051500e+00, 0.0000000000e+00, -1.8273985156e-02
-9.0728340000e+00, 0.0000000000e+00, -9.4376884366e-03
