% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 42.00 s, time offset -19.00 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 16:16:26 -0500
% Time (s), Channel A (V), Channel B (V)
-4.2970610580e+00, -1.0766668384e-02, -1.2776821334e-02
-4.2941198800e+00, -1.0766668384e-02, -1.3698226300e-02
-4.2911787020e+00, -1.0766668384e-02, -8.0918841377e-03
-4.2882375240e+00, -1.0766668384e-02, -1.3767591342e-02
-4.2852963460e+00, -1.0766668384e-02, -1.3352317913e-02
-4.2823551680e+00, -1.0766668384e-02, -1.0939082930e-02
-4.2794139900e+00, -1.0766668384e-02, -1.2833147790e-02
-4.2764728120e+00, -1.0766668384e-02, -1.2396102767e-02
-4.2735316340e+00, -1.0766668384e-02, -9.0903542803e-03
-4.2705904560e+00, -1.0766668384e-02, -1.4592178865e-02
-4.2676492780e+00, -1.0766668384e-02, -1.2401069847e-02
-4.2647081000e+00, -1.0766668384e-02, -1.0705891284e-02
-4.2617669220e+00, -1.0766668384e-02, -1.3945292115e-02
-4.2588257440e+00, -1.0766668384e-02, -1.0623081471e-02
-4.2558845660e+00, -1.0766668384e-02, -1.1306722293e-02
-4.2529433880e+00, -1.0766668384e-02, -1.4583353013e-02
-4.2500022100e+00, -1.0766668384e-02, -1.0082667797e-02
-4.2470610320e+00, -1.0766668384e-02, -1.4813312575e-02
-4.2441198540e+00, -1.0766668384e-02, -1.1542037713e-02
-4.2411786760e+00, -1.0766668384e-02, -8.7891728245e-03
-4.2382374980e+00, -1.0766668384e-02, -1.3685419822e-02
-4.2352963200e+00, -1.0766668384e-02, -1.2904671423e-02
-4.2323551420e+00, -1.0766668384e-02, -1.0611023536e-02
-4.2294139640e+00, -1.0766668384e-02, -1.2797890806e-02
-4.2264727860e+00, -1.0766668384e-02, -1.3198181757e-02
-4.2235316080e+00, -1.0766668384e-02, -9.1629514057e-03
-4.2205904300e+00, -1.0766668384e-02, -1.4621401079e-02
-4.2176492520e+00, -1.0766668384e-02, -1.1769368668e-02
-4.2147080740e+00, -1.0766668384e-02, -1.0874986707e-02
-4.2117668960e+00, -1.0766668384e-02, -1.3439862700e-02
-4.2088257180e+00, -1.0766668384e-02, -1.1644506951e-02
-4.2058845400e+00, -1.0766668384e-02, -1.0221177379e-02
-4.2029433620e+00, -1.0766668384e-02, -1.4994605196e-02
-4.2000021840e+00, -1.0766668384e-02, -9.8515302943e-03
-4.1970610060e+00, -1.0766668384e-02, -1.3278716927e-02
-4.1941198280e+00, -1.0766668384e-02, -1.4104006572e-02
-4.1911786500e+00, -1.0766668384e-02, -7.6075590108e-03
-4.1882374720e+00, -1.0766668384e-02, -1.4599484418e-02
-4.1852962940e+00, -1.0766668384e-02, -1.1899122031e-02
-4.1823551160e+00, -1.0766668384e-02, -1.1909114218e-02
-4.1794139380e+00, -1.0766668384e-02, -1.2445669120e-02
-4.1764727600e+00, -1.0766668384e-02, -1.3005927904e-02
-4.1735315820e+00, -1.0766668384e-02, -9.0260143454e-03
-4.1705904040e+00, -1.0766668384e-02, -1.4347451524e-02
-4.1676492260e+00, -1.0766668384e-02, -1.2370971431e-02
-4.1647080480e+00, -1.0766668384e-02, -1.1302637217e-02
-4.1617668700e+00, -1.0766668384e-02, -1.3326873233e-02
-4.1588256920e+00, -1.0766668384e-02, -1.1193030703e-02
-4.1558845140e+00, -1.0766668384e-02, -1.0474556491e-02
-4.1529433360e+00, -1.0766668384e-02, -1.4574817295e-02
-4.1500021580e+00, -1.0766668384e-02, -1.0794579196e-02
-4.1470609800e+00, -1.0766668384e-02, -1.3805366682e-02
-4.1441198020e+00, -1.0766668384e-02, -1.4064914026e-02
-4.1411786240e+00, -1.0766668384e-02, -6.3315242536e-03
-4.1382374460e+00, -1.0766668384e-02, -1.4693690663e-02
-4.1352962680e+00, -1.0766668384e-02, -1.2887217011e-02
-4.1323550900e+00, -1.0766668384e-02, -1.0406787182e-02
-4.1294139120e+00, -1.0766668384e-02, -1.3542082423e-02
-4.1264727340e+00, -1.0766668384e-02, -1.2761038089e-02
-4.1235315560e+00, -1.0766668384e-02, -9.3240043362e-03
-4.1205903780e+00, -1.0766668384e-02, -1.3945692498e-02
-4.1176492000e+00, -1.0766668384e-02, -1.2008734348e-02
-4.1147080220e+00, -1.0766668384e-02, -1.0880464421e-02
-4.1117668440e+00, -1.0766668384e-02, -1.3252256780e-02
-4.1088256660e+00, -1.0766668384e-02, -1.1895855131e-02
-4.1058844880e+00, -1.0766668384e-02, -1.0881009872e-02
-4.1029433100e+00, -1.0766668384e-02, -1.4250326539e-02
-4.1000021320e+00, -1.0766668384e-02, -1.0465486928e-02
-4.0970609540e+00, -1.0766668384e-02, -1.2364391210e-02
-4.0941197760e+00, -1.0766668384e-02, -1.4267276120e-02
-4.0911785980e+00, -1.0766668384e-02, -8.3964253358e-03
-4.0882374200e+00, -1.0766668384e-02, -1.3492173713e-02
-4.0852962420e+00, -1.0766668384e-02, -1.3438795010e-02
-4.0823550640e+00, -1.0766668384e-02, -9.6255339518e-03
-4.0794138860e+00, -1.0766668384e-02, -1.4204009678e-02
-4.0764727080e+00, -1.0766668384e-02, -1.2561594735e-02
-4.0735315300e+00, -1.0766668384e-02, -8.7696410586e-03
-4.0705903520e+00, -1.0766668384e-02, -1.5202984652e-02
-4.0676491740e+00, -1.0766668384e-02, -1.1165572499e-02
-4.0647079960e+00, -1.0766668384e-02, -1.1878957774e-02
-4.0617668180e+00, -1.0766668384e-02, -1.3017869786e-02
-4.0588256400e+00, -1.0766668384e-02, -1.1498645394e-02
